timestamp,nodeId,pktId,seqno,mcs
1678284685.843092,1,398265,1570,4
1678284685.843092,1,398266,1570,4
1678284685.843092,1,398267,1570,4
1678284685.843092,1,398268,1570,4
1678284685.843092,1,398269,1570,4
1678284685.843092,1,398270,1570,4
1678284685.843092,1,398271,1570,4
1678284685.843092,1,398272,1570,4
1678284685.843092,1,398273,1570,4
1678284685.843092,1,398274,1570,4
1678284685.843092,1,398275,1570,4
1678284685.843092,1,398276,1570,4
1678284685.843092,1,398277,1570,4
1678284685.843092,1,398278,1570,4
1678284685.843092,1,398279,1570,4
1678284685.853698,1,398310,1628,4
1678284685.853698,1,398311,1628,4
1678284685.853698,1,398312,1628,4
1678284685.853698,1,398313,1628,4
1678284685.853698,1,398314,1628,4
1678284685.853698,1,398315,1628,4
1678284685.853698,1,398316,1628,4
1678284685.853698,1,398317,1628,4
1678284685.853698,1,398318,1628,4
1678284685.853698,1,398319,1628,4
1678284685.853698,1,398320,1628,4
1678284685.853698,1,398321,1628,4
1678284685.853698,1,398322,1628,4
1678284685.853698,1,398323,1628,4
1678284685.853698,1,398324,1628,4
1678284685.853902,1,398325,1645,4
1678284685.853902,1,398326,1645,4
1678284685.853902,1,398327,1645,4
1678284685.853902,1,398328,1645,4
1678284685.853902,1,398329,1645,4
1678284685.853902,1,398330,1645,4
1678284685.853902,1,398331,1645,4
1678284685.853902,1,398332,1645,4
1678284685.853902,1,398333,1645,4
1678284685.853902,1,398334,1645,4
1678284685.853902,1,398335,1645,4
1678284685.853902,1,398336,1645,4
1678284685.853902,1,398337,1645,4
1678284685.853902,1,398338,1645,4
1678284685.853902,1,398339,1645,4
1678284685.865855,1,398340,1667,4
1678284685.865855,1,398341,1667,4
1678284685.865855,1,398342,1667,4
1678284685.865855,1,398343,1667,4
1678284685.865855,1,398344,1667,4
1678284685.865855,1,398345,1667,4
1678284685.865855,1,398346,1667,4
1678284685.865855,1,398347,1667,4
1678284685.865855,1,398348,1667,4
1678284685.865855,1,398349,1667,4
1678284685.865855,1,398350,1667,4
1678284685.865855,1,398351,1667,4
1678284685.865855,1,398352,1667,4
1678284685.865855,1,398353,1667,4
1678284685.865855,1,398354,1667,4
1678284685.866438,1,398355,1683,4
1678284685.866438,1,398356,1683,4
1678284685.866438,1,398357,1683,4
1678284685.866438,1,398358,1683,4
1678284685.866438,1,398359,1683,4
1678284685.866438,1,398360,1683,4
1678284685.866438,1,398361,1683,4
1678284685.866438,1,398362,1683,4
1678284685.866438,1,398363,1683,4
1678284685.866438,1,398364,1683,4
1678284685.866438,1,398365,1683,4
1678284685.866438,1,398366,1683,4
1678284685.866438,1,398367,1683,4
1678284685.866438,1,398368,1683,4
1678284685.866438,1,398369,1683,4
1678284685.866792,1,398370,1703,4
1678284685.866792,1,398371,1703,4
1678284685.866792,1,398372,1703,4
1678284685.866792,1,398373,1703,4
1678284685.866792,1,398374,1703,4
1678284685.866792,1,398375,1703,4
1678284685.866792,1,398376,1703,4
1678284685.866792,1,398377,1703,4
1678284685.866792,1,398378,1703,4
1678284685.866792,1,398379,1703,4
1678284685.866792,1,398380,1703,4
1678284685.866792,1,398381,1703,4
1678284685.866792,1,398382,1703,4
1678284685.866792,1,398383,1703,4
1678284685.866792,1,398384,1703,4
1678284685.877737,1,398385,1723,4
1678284685.877737,1,398386,1723,4
1678284685.877737,1,398387,1723,4
1678284685.877737,1,398388,1723,4
1678284685.877737,1,398389,1723,4
1678284685.877737,1,398390,1723,4
1678284685.877737,1,398391,1723,4
1678284685.877737,1,398392,1723,4
1678284685.877737,1,398393,1723,4
1678284685.877737,1,398394,1723,4
1678284685.877737,1,398395,1723,4
1678284685.877737,1,398396,1723,4
1678284685.877737,1,398397,1723,4
1678284685.877737,1,398398,1723,4
1678284685.877737,1,398399,1723,4
1678284685.878191,1,398400,1744,4
1678284685.878191,1,398401,1744,4
1678284685.878191,1,398402,1744,4
1678284685.878191,1,398403,1744,4
1678284685.878191,1,398404,1744,4
1678284685.878191,1,398405,1744,4
1678284685.878191,1,398406,1744,4
