timestamp,nodeId,pktId,seqno
1678093254.21178,73,2123,-1
1678093254.213825,73,2124,-1
1678093254.217116,73,2125,-1
1678093254.219273,73,2126,-1
1678093254.222511,73,2127,-1
1678093254.224698,73,2128,-1
1678093254.22793,73,2129,-1
1678093254.231675,73,2130,-1
1678093254.233772,73,2131,-1
1678093254.236922,73,2132,-1
1678093254.239068,73,2133,-1
1678093254.242276,73,2134,-1
1678093254.244531,73,2135,-1
1678093254.247757,73,2136,-1
1678093254.249835,73,2137,-1
1678093254.252992,73,2138,-1
1678093254.255195,73,2139,-1
1678093254.258385,73,2140,-1
1678093254.260517,73,2141,-1
1678093254.263807,73,2142,-1
1678093254.265853,73,2143,-1
1678093254.269162,73,2144,-1
1678093254.271292,73,2145,-1
1678093254.27447,73,2146,-1
1678093254.276603,73,2147,-1
1678093254.279804,73,2148,-1
1678093254.281895,73,2149,-1
1678093254.285086,73,2150,-1
1678093254.288925,73,2151,-1
1678093254.291162,73,2152,-1
1678093254.294441,73,2153,-1
1678093254.296578,73,2154,-1
1678093254.299793,73,2155,-1
1678093254.302,73,2156,-1
1678093254.305214,73,2157,-1
1678093254.307343,73,2158,-1
1678093254.310587,73,2159,-1
1678093254.312654,73,2160,-1
1678093254.315888,73,2161,-1
1678093254.318077,73,2162,-1
1678093254.321338,73,2163,-1
1678093254.323474,73,2164,-1
1678093254.326925,73,2165,-1
1678093254.32889,73,2166,-1
1678093254.332112,73,2167,-1
1678093254.335668,73,2168,-1
1678093254.3388,73,2169,-1
1678093254.340976,73,2170,-1
1678093254.34424,73,2171,-1
1678093254.346352,73,2172,-1
1678093254.349489,73,2173,-1
1678093254.351661,73,2174,-1
1678093254.354847,73,2175,-1
1678093254.356958,73,2176,-1
1678093254.360241,73,2177,-1
1678093254.362334,73,2178,-1
1678093254.365549,73,2179,-1
1678093254.367755,73,2180,-1
1678093254.370926,73,2181,-1
1678093254.373136,73,2182,-1
1678093254.376304,73,2183,-1
1678093254.378415,73,2184,-1
1678093254.381679,73,2185,-1
1678093254.383887,73,2186,-1
1678093254.387148,73,2187,-1
1678093254.390864,73,2188,-1
1678093254.392971,73,2189,-1
1678093254.396423,73,2190,-1
1678093254.398473,73,2191,-1
1678093254.401651,73,2192,-1
1678093254.403892,73,2193,-1
1678093254.407102,73,2194,-1
1678093254.409167,73,2195,-1
1678093254.412447,73,2196,-1
1678093254.414612,73,2197,-1
1678093254.417853,73,2198,-1
1678093254.419967,73,2199,-1
1678093254.423161,73,2200,-1
1678093254.425234,73,2201,-1
1678093254.428479,73,2202,-1
1678093254.430593,73,2203,-1
1678093254.433808,73,2204,-1
1678093254.437595,73,2205,-1
1678093254.43973,73,2206,-1
1678093254.442902,73,2207,-1
1678093254.444981,73,2208,-1
1678093254.448175,73,2209,-1
1678093254.450328,73,2210,-1
1678093254.453649,73,2211,-1
1678093254.455857,73,2212,-1
1678093254.459151,73,2213,-1
1678093254.461234,73,2214,-1
1678093254.464578,73,2215,-1
1678093254.466624,73,2216,-1
1678093254.469865,73,2217,-1
1678093254.471986,73,2218,-1
1678093254.475158,73,2219,-1
1678093254.477265,73,2220,-1
1678093254.480433,73,2221,-1
1678093254.482577,73,2222,-1
1678093254.485852,73,2223,-1
1678093254.488097,73,2224,-1
1678093254.491304,73,2225,-1
1678093254.493908,73,2226,-1
1678093254.497172,73,2227,-1
1678093254.499353,73,2228,-1
1678093254.502548,73,2229,-1
1678093254.504656,73,2230,-1
1678093254.507795,73,2231,-1
1678093254.509938,73,2232,-1
1678093254.513175,73,2233,-1
1678093254.515314,73,2234,-1
1678093254.518579,73,2235,-1
1678093254.520659,73,2236,-1
1678093254.523806,73,2237,-1
1678093254.525982,73,2238,-1
1678093254.529169,73,2239,-1
1678093254.531357,73,2240,-1
1678093254.534574,73,2241,-1
1678093254.536627,73,2242,-1
1678093254.540919,73,2243,-1
1678093254.54303,73,2244,-1
1678093254.546193,73,2245,-1
1678093254.548434,73,2246,-1
1678093254.551634,73,2247,-1
1678093254.553714,73,2248,-1
1678093254.556914,73,2249,-1
1678093254.559153,73,2250,-1
1678093254.562417,73,2251,-1
1678093254.564498,73,2252,-1
1678093254.567759,73,2253,-1
1678093254.569808,73,2254,-1
1678093254.573042,73,2255,-1
1678093254.575186,73,2256,-1
1678093254.57845,73,2257,-1
1678093254.580593,73,2258,-1
1678093254.583878,73,2259,-1
1678093254.58594,73,2260,-1
1678093254.589139,73,2261,-1
1678093254.591283,73,2262,-1
1678093254.595191,73,2263,-1
1678093254.59727,73,2264,-1
1678093254.600677,73,2265,-1
1678093254.602718,73,2266,-1
1678093254.60597,73,2267,-1
1678093254.608212,73,2268,-1
1678093254.611412,73,2269,-1
1678093254.613505,73,2270,-1
1678093254.616786,73,2271,-1
1678093254.619026,73,2272,-1
1678093254.622244,73,2273,-1
1678093254.624403,73,2274,-1
1678093254.627621,73,2275,-1
1678093254.629682,73,2276,-1
1678093254.632915,73,2277,-1
1678093254.635089,73,2278,-1
1678093254.638321,73,2279,-1
1678093254.640563,73,2280,-1
1678093254.643749,73,2281,-1
1678093254.645843,73,2282,-1
1678093254.649013,73,2283,-1
1678093254.651155,73,2284,-1
1678093254.654359,73,2285,-1
1678093254.656534,73,2286,-1
1678093254.659795,73,2287,-1
1678093254.66189,73,2288,-1
1678093254.665139,73,2289,-1
1678093254.667262,73,2290,-1
1678093254.670504,73,2291,-1
1678093254.672662,73,2292,-1
1678093254.675891,73,2293,-1
1678093254.67797,73,2294,-1
1678093254.681174,73,2295,-1
1678093254.683346,73,2296,-1
1678093254.68663,73,2297,-1
1678093254.68882,73,2298,-1
1678093254.69205,73,2299,-1
1678093254.69417,73,2300,-1
1678093254.697504,73,2301,-1
1678093254.700687,73,2302,-1
1678093254.702771,73,2303,-1
1678093254.706038,73,2304,-1
1678093254.708257,73,2305,-1
1678093254.711475,73,2306,-1
1678093254.713641,73,2307,-1
1678093254.716799,73,2308,-1
1678093254.718885,73,2309,-1
1678093254.722146,73,2310,-1
1678093254.724309,73,2311,-1
1678093254.727572,73,2312,-1
1678093254.729812,73,2313,-1
1678093254.733079,73,2314,-1
1678093254.735188,73,2315,-1
1678093254.738434,73,2316,-1
1678093254.740597,73,2317,-1
1678093254.743222,73,2318,-1
1678093254.74643,73,2319,-1
1678093254.748514,73,2320,-1
1678093254.751701,73,2321,-1
1678093254.75389,73,2322,-1
1678093254.757172,73,2323,-1
1678093254.759413,73,2324,-1
1678093254.762692,73,2325,-1
1678093254.76479,73,2326,-1
1678093254.76799,73,2327,-1
1678093254.770143,73,2328,-1
1678093254.773412,73,2329,-1
1678093254.775655,73,2330,-1
1678093254.778903,73,2331,-1
1678093254.78098,73,2332,-1
1678093254.784248,73,2333,-1
1678093254.786452,73,2334,-1
1678093254.789683,73,2335,-1
1678093254.791861,73,2336,-1
1678093254.795068,73,2337,-1
1678093254.797111,73,2338,-1
1678093254.801335,73,2339,-1
1678093254.803484,73,2340,-1
1678093254.806759,73,2341,-1
1678093254.808825,73,2342,-1
1678093254.811989,73,2343,-1
1678093254.814147,73,2344,-1
1678093254.817388,73,2345,-1
1678093254.819476,73,2346,-1
1678093254.822659,73,2347,-1
1678093254.824725,73,2348,-1
1678093254.827959,73,2349,-1
1678093254.830165,73,2350,-1
1678093254.833437,73,2351,-1
1678093254.83567,73,2352,-1
1678093254.838935,73,2353,-1
1678093254.841044,73,2354,-1
1678093254.84419,73,2355,-1
1678093254.847528,73,2356,-1
1678093254.850789,73,2357,-1
1678093254.852949,73,2358,-1
1678093254.856214,73,2359,-1
1678093254.858293,73,2360,-1
1678093254.86154,73,2361,-1
1678093254.863779,73,2362,-1
1678093254.866997,73,2363,-1
1678093254.869204,73,2364,-1
1678093254.87245,73,2365,-1
1678093254.874561,73,2366,-1
1678093254.877752,73,2367,-1
1678093254.879926,73,2368,-1
1678093254.883098,73,2369,-1
1678093254.885334,73,2370,-1
1678093254.888503,73,2371,-1
1678093254.890579,73,2372,-1
1678093254.893867,73,2373,-1
1678093254.896114,73,2374,-1
1678093254.89932,73,2375,-1
1678093254.903001,73,2376,-1
1678093254.905111,73,2377,-1
1678093254.908247,73,2378,-1
1678093254.910392,73,2379,-1
1678093254.91359,73,2380,-1
1678093254.915766,73,2381,-1
1678093254.918964,73,2382,-1
1678093254.921077,73,2383,-1
1678093254.924248,73,2384,-1
