timestamp,nodeId,pktId,seqno
1678093338.043665,73,14157,-1
1678093338.043832,73,14158,-1
1678093338.043873,73,14159,-1
1678093338.043911,73,14160,-1
1678093338.04395,73,14161,-1
1678093338.043988,73,14162,-1
1678093338.044026,73,14163,-1
1678093338.044065,73,14164,-1
1678093338.044149,73,14165,-1
1678093338.044189,73,14166,-1
1678093338.044226,73,14167,-1
1678093338.044265,73,14168,-1
1678093338.044301,73,14169,-1
1678093338.044339,73,14170,-1
1678093338.044517,73,14171,-1
1678093338.044562,73,14172,-1
1678093338.0446,73,14173,-1
1678093338.044638,73,14174,-1
1678093338.044675,73,14175,-1
1678093338.044712,73,14176,-1
1678093338.044749,73,14177,-1
1678093338.044786,73,14178,-1
1678093338.044823,73,14179,-1
1678093338.044861,73,14180,-1
1678093338.044898,73,14181,-1
1678093338.044935,73,14182,-1
1678093338.044972,73,14183,-1
1678093338.045009,73,14184,-1
1678093338.045417,73,14185,-1
1678093338.045459,73,14186,-1
1678093338.045496,73,14187,-1
1678093338.045533,73,14188,-1
1678093338.045577,73,14189,-1
1678093338.045616,73,14190,-1
1678093338.045653,73,14191,-1
1678093338.04569,73,14192,-1
1678093338.045727,73,14193,-1
1678093338.045764,73,14194,-1
1678093338.045801,73,14195,-1
1678093338.063484,73,14196,-1
1678093338.06354,73,14197,-1
1678093338.063579,73,14198,-1
1678093338.063616,73,14199,-1
1678093338.063654,73,14200,-1
1678093338.063692,73,14201,-1
1678093338.063729,73,14202,-1
1678093338.063766,73,14203,-1
1678093338.063803,73,14204,-1
1678093338.06384,73,14205,-1
1678093338.063877,73,14206,-1
1678093338.063917,73,14207,-1
1678093338.063954,73,14208,-1
1678093338.063992,73,14209,-1
1678093338.064442,73,14210,-1
1678093338.064494,73,14211,-1
1678093338.064532,73,14212,-1
1678093338.064569,73,14213,-1
1678093338.064606,73,14214,-1
1678093338.064643,73,14215,-1
1678093338.064681,73,14216,-1
1678093338.064718,73,14217,-1
1678093338.064755,73,14218,-1
1678093338.064792,73,14219,-1
1678093338.064829,73,14220,-1
