timestamp,nodeId,pktId,seqno,mcs
1678282868.001905,1,94320,2168,5
1678282868.001905,1,94321,2168,5
1678282868.001905,1,94322,2168,5
1678282868.001905,1,94323,2168,5
1678282868.001905,1,94324,2168,5
1678282868.001905,1,94325,2168,5
1678282868.001905,1,94326,2168,5
1678282868.001905,1,94327,2168,5
1678282868.001905,1,94328,2168,5
1678282868.001905,1,94329,2168,5
1678282868.0021,1,94330,2183,5
1678282868.0021,1,94331,2183,5
1678282868.0021,1,94332,2183,5
1678282868.0021,1,94333,2183,5
1678282868.0021,1,94334,2183,5
1678282868.0021,1,94335,2183,5
1678282868.0021,1,94336,2183,5
1678282868.0021,1,94337,2183,5
1678282868.0021,1,94338,2183,5
1678282868.0021,1,94339,2183,5
1678282868.025714,1,94370,2244,5
1678282868.025714,1,94371,2244,5
1678282868.025714,1,94372,2244,5
1678282868.025714,1,94373,2244,5
1678282868.025714,1,94374,2244,5
1678282868.025714,1,94375,2244,5
1678282868.025714,1,94376,2244,5
1678282868.025714,1,94377,2244,5
1678282868.025714,1,94378,2244,5
1678282868.025714,1,94379,2244,5
1678282868.026105,1,94380,2259,5
1678282868.026105,1,94381,2259,5
1678282868.026105,1,94382,2259,5
1678282868.026105,1,94383,2259,5
1678282868.026105,1,94384,2259,5
1678282868.026105,1,94385,2259,5
1678282868.026105,1,94386,2259,5
1678282868.026105,1,94387,2259,5
1678282868.026105,1,94388,2259,5
1678282868.026105,1,94389,2259,5
1678282868.049728,1,94420,2332,5
1678282868.049728,1,94421,2332,5
1678282868.049728,1,94422,2332,5
1678282868.049728,1,94423,2332,5
1678282868.049728,1,94424,2332,5
1678282868.049728,1,94425,2332,5
1678282868.049728,1,94426,2332,5
1678282868.049728,1,94427,2332,5
1678282868.049728,1,94428,2332,5
1678282868.049728,1,94429,2332,5
1678282868.061679,1,94440,2373,5
1678282868.061679,1,94441,2373,5
1678282868.061679,1,94442,2373,5
1678282868.061679,1,94443,2373,5
1678282868.061679,1,94444,2373,5
1678282868.061679,1,94445,2373,5
1678282868.061679,1,94446,2373,5
1678282868.061679,1,94447,2373,5
1678282868.061679,1,94448,2373,5
1678282868.061679,1,94449,2373,5
1678282868.133601,1,94580,2621,5
1678282868.133601,1,94581,2621,5
1678282868.133601,1,94582,2621,5
1678282868.133601,1,94583,2621,5
1678282868.133601,1,94584,2621,5
1678282868.133601,1,94585,2621,5
1678282868.133601,1,94586,2621,5
1678282868.133601,1,94587,2621,5
1678282868.133601,1,94588,2621,5
1678282868.133601,1,94589,2621,5
1678282868.425628,1,95060,3485,5
1678282868.425628,1,95061,3485,5
1678282868.425628,1,95062,3485,5
1678282868.425628,1,95063,3485,5
1678282868.425628,1,95064,3485,5
1678282868.425628,1,95065,3485,5
1678282868.425628,1,95066,3485,5
1678282868.425628,1,95067,3485,5
1678282868.425628,1,95068,3485,5
1678282868.425628,1,95069,3485,5
1678282868.442144,1,95080,3524,5
1678282868.442144,1,95081,3524,5
1678282868.442144,1,95082,3524,5
1678282868.442144,1,95083,3524,5
1678282868.442144,1,95084,3524,5
1678282868.442144,1,95085,3524,5
1678282868.442144,1,95086,3524,5
1678282868.442144,1,95087,3524,5
1678282868.442144,1,95088,3524,5
1678282868.442144,1,95089,3524,5
1678282868.442339,1,95090,3545,5
1678282868.442339,1,95091,3545,5
1678282868.442339,1,95092,3545,5
1678282868.442339,1,95093,3545,5
1678282868.442339,1,95094,3545,5
1678282868.442339,1,95095,3545,5
1678282868.442339,1,95096,3545,5
1678282868.442339,1,95097,3545,5
1678282868.442339,1,95098,3545,5
1678282868.442339,1,95099,3545,5
1678282868.501676,1,95170,3703,5
1678282868.501676,1,95171,3703,5
1678282868.501676,1,95172,3703,5
1678282868.501676,1,95173,3703,5
1678282868.501676,1,95174,3703,5
1678282868.501676,1,95175,3703,5
1678282868.501676,1,95176,3703,5
1678282868.501676,1,95177,3703,5
1678282868.501676,1,95178,3703,5
1678282868.501676,1,95179,3703,5
1678282868.551095,1,95220,3785,5
1678282868.551095,1,95221,3785,5
1678282868.551095,1,95222,3785,5
1678282868.551095,1,95223,3785,5
1678282868.551095,1,95224,3785,5
1678282868.551095,1,95225,3785,5
1678282868.551095,1,95226,3785,5
1678282868.551095,1,95227,3785,5
1678282868.551095,1,95228,3785,5
1678282868.551095,1,95229,3785,5
1678282868.561706,1,95240,3822,5
1678282868.561706,1,95241,3822,5
1678282868.561706,1,95242,3822,5
1678282868.561706,1,95243,3822,5
1678282868.561706,1,95244,3822,5
1678282868.561706,1,95245,3822,5
1678282868.561706,1,95246,3822,5
1678282868.561706,1,95247,3822,5
1678282868.561706,1,95248,3822,5
1678282868.561706,1,95249,3822,5
1678282868.657608,1,95410,4,5
1678282868.657608,1,95411,4,5
1678282868.657608,1,95412,4,5
1678282868.657608,1,95413,4,5
1678282868.657608,1,95414,4,5
1678282868.657608,1,95415,4,5
1678282868.657608,1,95416,4,5
1678282868.657608,1,95417,4,5
1678282868.657608,1,95418,4,5
1678282868.657608,1,95419,4,5
1678282868.729583,1,95520,204,5
1678282868.729583,1,95521,204,5
1678282868.729583,1,95522,204,5
1678282868.729583,1,95523,204,5
1678282868.729583,1,95524,204,5
1678282868.729583,1,95525,204,5
1678282868.729583,1,95526,204,5
1678282868.729583,1,95527,204,5
1678282868.729583,1,95528,204,5
1678282868.729583,1,95529,204,5
1678282868.77768,1,95590,331,5
1678282868.77768,1,95591,331,5
1678282868.77768,1,95592,331,5
1678282868.77768,1,95593,331,5
1678282868.77768,1,95594,331,5
1678282868.77768,1,95595,331,5
1678282868.77768,1,95596,331,5
1678282868.77768,1,95597,331,5
1678282868.77768,1,95598,331,5
1678282868.77768,1,95599,331,5
1678282868.777878,1,95600,348,5
1678282868.777878,1,95601,348,5
1678282868.777878,1,95602,348,5
1678282868.777878,1,95603,348,5
1678282868.777878,1,95604,348,5
1678282868.777878,1,95605,348,5
1678282868.777878,1,95606,348,5
1678282868.777878,1,95607,348,5
1678282868.777878,1,95608,348,5
1678282868.777878,1,95609,348,5
1678282868.778082,1,95610,369,5
1678282868.778082,1,95611,369,5
1678282868.778082,1,95612,369,5
1678282868.778082,1,95613,369,5
1678282868.778082,1,95614,369,5
1678282868.778082,1,95615,369,5
1678282868.778082,1,95616,369,5
1678282868.778082,1,95617,369,5
1678282868.778082,1,95618,369,5
1678282868.778082,1,95619,369,5
1678282868.801649,1,95650,432,5
1678282868.801649,1,95651,432,5
1678282868.801649,1,95652,432,5
1678282868.801649,1,95653,432,5
1678282868.801649,1,95654,432,5
1678282868.801649,1,95655,432,5
1678282868.801649,1,95656,432,5
1678282868.801649,1,95657,432,5
1678282868.801649,1,95658,432,5
1678282868.801649,1,95659,432,5
1678282868.801836,1,95660,446,5
1678282868.801836,1,95661,446,5
1678282868.801836,1,95662,446,5
1678282868.801836,1,95663,446,5
1678282868.801836,1,95664,446,5
1678282868.801836,1,95665,446,5
1678282868.801836,1,95666,446,5
1678282868.801836,1,95667,446,5
1678282868.801836,1,95668,446,5
1678282868.801836,1,95669,446,5
1678282868.802038,1,95670,468,5
1678282868.802038,1,95671,468,5
1678282868.802038,1,95672,468,5
1678282868.802038,1,95673,468,5
1678282868.802038,1,95674,468,5
1678282868.802038,1,95675,468,5
1678282868.802038,1,95676,468,5
1678282868.802038,1,95677,468,5
1678282868.802038,1,95678,468,5
1678282868.802038,1,95679,468,5
1678282868.825641,1,95720,562,5
1678282868.825641,1,95721,562,5
1678282868.825641,1,95722,562,5
1678282868.825641,1,95723,562,5
1678282868.825641,1,95724,562,5
1678282868.825641,1,95725,562,5
1678282868.825641,1,95726,562,5
1678282868.825641,1,95727,562,5
1678282868.825641,1,95728,562,5
1678282868.825641,1,95729,562,5
1678282868.837626,1,95740,605,5
1678282868.837626,1,95741,605,5
1678282868.837626,1,95742,605,5
1678282868.837626,1,95743,605,5
1678282868.837626,1,95744,605,5
1678282868.837626,1,95745,605,5
1678282868.837626,1,95746,605,5
1678282868.837626,1,95747,605,5
1678282868.837626,1,95748,605,5
1678282868.837626,1,95749,605,5
1678282868.837775,1,95750,621,5
1678282868.837775,1,95751,621,5
1678282868.837775,1,95752,621,5
1678282868.837775,1,95753,621,5
1678282868.837775,1,95754,621,5
1678282868.837775,1,95755,621,5
1678282868.837775,1,95756,621,5
1678282868.837775,1,95757,621,5
1678282868.837775,1,95758,621,5
1678282868.837775,1,95759,621,5
1678282868.849607,1,95770,660,5
1678282868.849607,1,95771,660,5
1678282868.849607,1,95772,660,5
1678282868.849607,1,95773,660,5
1678282868.849607,1,95774,660,5
1678282868.849607,1,95775,660,5
1678282868.849607,1,95776,660,5
1678282868.849607,1,95777,660,5
1678282868.849607,1,95778,660,5
1678282868.849607,1,95779,660,5
1678282868.861622,1,95780,686,5
1678282868.861622,1,95781,686,5
1678282868.861622,1,95782,686,5
1678282868.861622,1,95783,686,5
1678282868.861622,1,95784,686,5
1678282868.861622,1,95785,686,5
1678282868.861622,1,95786,686,5
1678282868.861622,1,95787,686,5
1678282868.861622,1,95788,686,5
1678282868.861622,1,95789,686,5
1678282868.885599,1,95820,763,5
1678282868.885599,1,95821,763,5
1678282868.885599,1,95822,763,5
1678282868.885599,1,95823,763,5
1678282868.885599,1,95824,763,5
1678282868.885599,1,95825,763,5
1678282868.885599,1,95826,763,5
1678282868.885599,1,95827,763,5
1678282868.885599,1,95828,763,5
1678282868.885599,1,95829,763,5
1678282868.885728,1,95830,789,5
1678282868.885728,1,95831,789,5
1678282868.885728,1,95832,789,5
1678282868.885728,1,95833,789,5
1678282868.885728,1,95834,789,5
1678282868.885728,1,95835,789,5
1678282868.885728,1,95836,789,5
1678282868.885728,1,95837,789,5
1678282868.885728,1,95838,789,5
1678282868.885728,1,95839,789,5
1678282868.921687,1,95870,872,5
1678282868.921687,1,95871,872,5
1678282868.921687,1,95872,872,5
1678282868.921687,1,95873,872,5
1678282868.921687,1,95874,872,5
1678282868.921687,1,95875,872,5
1678282868.921687,1,95876,872,5
1678282868.921687,1,95877,872,5
1678282868.921687,1,95878,872,5
1678282868.921687,1,95879,872,5
1678282868.92188,1,95880,887,5
1678282868.92188,1,95881,887,5
1678282868.92188,1,95882,887,5
1678282868.92188,1,95883,887,5
1678282868.92188,1,95884,887,5
1678282868.92188,1,95885,887,5
1678282868.92188,1,95886,887,5
1678282868.92188,1,95887,887,5
1678282868.92188,1,95888,887,5
1678282868.92188,1,95889,887,5
1678282868.949638,1,95900,921,5
1678282868.949638,1,95901,921,5
1678282868.949638,1,95902,921,5
1678282868.949638,1,95903,921,5
1678282868.949638,1,95904,921,5
1678282868.949638,1,95905,921,5
1678282868.949638,1,95906,921,5
1678282868.949638,1,95907,921,5
1678282868.949638,1,95908,921,5
1678282868.949638,1,95909,921,5
1678282869.109982,1,96190,1463,5
1678282869.109982,1,96191,1463,5
1678282869.109982,1,96192,1463,5
1678282869.109982,1,96193,1463,5
1678282869.109982,1,96194,1463,5
1678282869.109982,1,96195,1463,5
1678282869.109982,1,96196,1463,5
1678282869.109982,1,96197,1463,5
1678282869.109982,1,96198,1463,5
1678282869.109982,1,96199,1463,5
1678282869.149747,1,96270,1596,5
1678282869.149747,1,96271,1596,5
1678282869.149747,1,96272,1596,5
1678282869.149747,1,96273,1596,5
1678282869.149747,1,96274,1596,5
1678282869.149747,1,96275,1596,5
1678282869.149747,1,96276,1596,5
1678282869.149747,1,96277,1596,5
1678282869.149747,1,96278,1596,5
1678282869.149747,1,96279,1596,5
1678282869.150132,1,96280,1618,5
1678282869.150132,1,96281,1618,5
1678282869.150132,1,96282,1618,5
1678282869.150132,1,96283,1618,5
1678282869.150132,1,96284,1618,5
1678282869.150132,1,96285,1618,5
1678282869.150132,1,96286,1618,5
1678282869.150132,1,96287,1618,5
1678282869.150132,1,96288,1618,5
1678282869.150132,1,96289,1618,5
1678282869.150318,1,96290,1630,5
1678282869.150318,1,96291,1630,5
1678282869.150318,1,96292,1630,5
1678282869.150318,1,96293,1630,5
1678282869.150318,1,96294,1630,5
1678282869.150318,1,96295,1630,5
1678282869.150318,1,96296,1630,5
1678282869.150318,1,96297,1630,5
1678282869.150318,1,96298,1630,5
1678282869.150318,1,96299,1630,5
1678282869.185846,1,96320,1692,5
1678282869.185846,1,96321,1692,5
1678282869.185846,1,96322,1692,5
1678282869.185846,1,96323,1692,5
1678282869.185846,1,96324,1692,5
1678282869.185846,1,96325,1692,5
1678282869.185846,1,96326,1692,5
1678282869.185846,1,96327,1692,5
1678282869.185846,1,96328,1692,5
1678282869.185846,1,96329,1692,5
1678282869.221692,1,96390,1830,5
1678282869.221692,1,96391,1830,5
1678282869.221692,1,96392,1830,5
1678282869.221692,1,96393,1830,5
1678282869.221692,1,96394,1830,5
1678282869.221692,1,96395,1830,5
1678282869.221692,1,96396,1830,5
1678282869.221692,1,96397,1830,5
1678282869.221692,1,96398,1830,5
1678282869.221692,1,96399,1830,5
1678282869.23366,1,96410,1860,5
1678282869.23366,1,96411,1860,5
1678282869.23366,1,96412,1860,5
1678282869.23366,1,96413,1860,5
1678282869.23366,1,96414,1860,5
1678282869.23366,1,96415,1860,5
1678282869.23366,1,96416,1860,5
1678282869.23366,1,96417,1860,5
1678282869.23366,1,96418,1860,5
1678282869.23366,1,96419,1860,5
1678282869.245913,1,96420,1874,5
1678282869.245913,1,96421,1874,5
1678282869.245913,1,96422,1874,5
1678282869.245913,1,96423,1874,5
1678282869.245913,1,96424,1874,5
1678282869.245913,1,96425,1874,5
1678282869.245913,1,96426,1874,5
1678282869.245913,1,96427,1874,5
1678282869.245913,1,96428,1874,5
1678282869.245913,1,96429,1874,5
1678282869.246363,1,96430,1891,5
1678282869.246363,1,96431,1891,5
1678282869.246363,1,96432,1891,5
1678282869.246363,1,96433,1891,5
1678282869.246363,1,96434,1891,5
1678282869.246363,1,96435,1891,5
1678282869.246363,1,96436,1891,5
1678282869.246363,1,96437,1891,5
1678282869.246363,1,96438,1891,5
1678282869.246363,1,96439,1891,5
1678282869.269861,1,96460,1945,5
1678282869.269861,1,96461,1945,5
1678282869.269861,1,96462,1945,5
1678282869.269861,1,96463,1945,5
1678282869.269861,1,96464,1945,5
1678282869.269861,1,96465,1945,5
1678282869.269861,1,96466,1945,5
1678282869.269861,1,96467,1945,5
1678282869.269861,1,96468,1945,5
1678282869.269861,1,96469,1945,5
1678282869.270483,1,96470,1957,5
1678282869.270483,1,96471,1957,5
1678282869.270483,1,96472,1957,5
1678282869.270483,1,96473,1957,5
1678282869.270483,1,96474,1957,5
1678282869.270483,1,96475,1957,5
1678282869.270483,1,96476,1957,5
1678282869.270483,1,96477,1957,5
1678282869.270483,1,96478,1957,5
1678282869.270483,1,96479,1957,5
1678282869.270976,1,96480,1984,5
1678282869.270976,1,96481,1984,5
1678282869.270976,1,96482,1984,5
1678282869.270976,1,96483,1984,5
1678282869.270976,1,96484,1984,5
1678282869.270976,1,96485,1984,5
1678282869.270976,1,96486,1984,5
1678282869.270976,1,96487,1984,5
1678282869.270976,1,96488,1984,5
1678282869.270976,1,96489,1984,5
1678282869.334056,1,96610,2220,5
1678282869.334056,1,96611,2220,5
1678282869.334056,1,96612,2220,5
1678282869.334056,1,96613,2220,5
1678282869.334056,1,96614,2220,5
1678282869.334056,1,96615,2220,5
1678282869.334056,1,96616,2220,5
1678282869.334056,1,96617,2220,5
1678282869.334056,1,96618,2220,5
1678282869.334056,1,96619,2220,5
1678282869.349709,1,96620,2241,5
1678282869.349709,1,96621,2241,5
1678282869.349709,1,96622,2241,5
1678282869.349709,1,96623,2241,5
1678282869.349709,1,96624,2241,5
1678282869.349709,1,96625,2241,5
1678282869.349709,1,96626,2241,5
1678282869.349709,1,96627,2241,5
1678282869.349709,1,96628,2241,5
1678282869.349709,1,96629,2241,5
1678282869.350173,1,96630,2262,5
1678282869.350173,1,96631,2262,5
1678282869.350173,1,96632,2262,5
1678282869.350173,1,96633,2262,5
1678282869.350173,1,96634,2262,5
1678282869.350173,1,96635,2262,5
1678282869.350173,1,96636,2262,5
1678282869.350173,1,96637,2262,5
1678282869.350173,1,96638,2262,5
1678282869.350173,1,96639,2262,5
1678282869.350394,1,96640,2281,5
1678282869.350394,1,96641,2281,5
1678282869.350394,1,96642,2281,5
1678282869.350394,1,96643,2281,5
1678282869.350394,1,96644,2281,5
1678282869.350394,1,96645,2281,5
1678282869.350394,1,96646,2281,5
1678282869.350394,1,96647,2281,5
1678282869.350394,1,96648,2281,5
1678282869.350394,1,96649,2281,5
1678282869.641832,1,97110,3163,5
1678282869.641832,1,97111,3163,5
1678282869.641832,1,97112,3163,5
1678282869.641832,1,97113,3163,5
1678282869.641832,1,97114,3163,5
1678282869.641832,1,97115,3163,5
1678282869.641832,1,97116,3163,5
1678282869.641832,1,97117,3163,5
1678282869.641832,1,97118,3163,5
1678282869.641832,1,97119,3163,5
1678282869.742174,1,97260,3443,5
1678282869.742174,1,97261,3443,5
1678282869.742174,1,97262,3443,5
1678282869.742174,1,97263,3443,5
1678282869.742174,1,97264,3443,5
1678282869.742174,1,97265,3443,5
1678282869.742174,1,97266,3443,5
1678282869.742174,1,97267,3443,5
1678282869.742174,1,97268,3443,5
1678282869.742174,1,97269,3443,5
1678282869.8616,1,97440,3748,5
1678282869.8616,1,97441,3748,5
1678282869.8616,1,97442,3748,5
1678282869.8616,1,97443,3748,5
1678282869.8616,1,97444,3748,5
1678282869.8616,1,97445,3748,5
1678282869.8616,1,97446,3748,5
1678282869.8616,1,97447,3748,5
1678282869.8616,1,97448,3748,5
1678282869.8616,1,97449,3748,5
1678282870.569634,1,98480,1318,5
1678282870.569634,1,98481,1318,5
1678282870.569634,1,98482,1318,5
1678282870.569634,1,98483,1318,5
1678282870.569634,1,98484,1318,5
1678282870.569634,1,98485,1318,5
1678282870.569634,1,98486,1318,5
1678282870.569634,1,98487,1318,5
1678282870.569634,1,98488,1318,5
1678282870.569634,1,98489,1318,5
