timestamp,nodeId,pktId,seqno
1678093338.086277,73,14181,-1
1678093338.086467,73,14182,-1
1678093338.086524,73,14183,-1
1678093338.086579,73,14184,-1
1678093338.086634,73,14185,-1
1678093338.086687,73,14186,-1
1678093338.086742,73,14187,-1
1678093338.086796,73,14188,-1
1678093338.086849,73,14189,-1
1678093338.086903,73,14190,-1
1678093338.086957,73,14191,-1
1678093338.087011,73,14192,-1
1678093338.087075,73,14193,-1
1678093338.087129,73,14194,-1
1678093338.087242,73,14195,-1
1678093338.087302,73,14196,-1
1678093338.087356,73,14197,-1
1678093338.087409,73,14198,-1
1678093338.087464,73,14199,-1
1678093338.087518,73,14200,-1
1678093338.087571,73,14201,-1
1678093338.087624,73,14202,-1
1678093338.087678,73,14203,-1
1678093338.087731,73,14204,-1
1678093338.087784,73,14205,-1
1678093338.087838,73,14206,-1
1678093338.088351,73,14207,-1
1678093338.088411,73,14208,-1
1678093338.088464,73,14209,-1
1678093338.088517,73,14210,-1
1678093338.08857,73,14211,-1
1678093338.088624,73,14212,-1
1678093338.088678,73,14213,-1
1678093338.088731,73,14214,-1
1678093338.088783,73,14215,-1
1678093338.088836,73,14216,-1
1678093338.088892,73,14217,-1
1678093338.088945,73,14218,-1
1678093338.088998,73,14219,-1
1678093338.116822,73,14220,-1
1678093338.116903,73,14221,-1
1678093338.116958,73,14222,-1
1678093338.117013,73,14223,-1
1678093338.117066,73,14224,-1
1678093338.11712,73,14225,-1
1678093338.117174,73,14226,-1
1678093338.117229,73,14227,-1
1678093338.117283,73,14228,-1
1678093338.117337,73,14229,-1
1678093338.117391,73,14230,-1
1678093338.117444,73,14231,-1
1678093338.117498,73,14232,-1
1678093338.117551,73,14233,-1
1678093338.117727,73,14234,-1
1678093338.117789,73,14235,-1
1678093338.117843,73,14236,-1
1678093338.117896,73,14237,-1
1678093338.11795,73,14238,-1
1678093338.118005,73,14239,-1
1678093338.118058,73,14240,-1
1678093338.118112,73,14241,-1
1678093338.118167,73,14242,-1
1678093338.11822,73,14243,-1
1678093338.118273,73,14244,-1
1678093338.118327,73,14245,-1
1678093338.118381,73,14246,-1
1678093338.118435,73,14247,-1
1678093338.118674,73,14248,-1
1678093338.118734,73,14249,-1
1678093338.118787,73,14250,-1
1678093338.118841,73,14251,-1
1678093338.118894,73,14252,-1
1678093338.118956,73,14253,-1
1678093338.11901,73,14254,-1
1678093338.119064,73,14255,-1
1678093338.119117,73,14256,-1
1678093338.119173,73,14257,-1
1678093338.119227,73,14258,-1
1678093338.11928,73,14259,-1
1678093338.119334,73,14260,-1
1678093338.119388,73,14261,-1
1678093338.11956,73,14262,-1
1678093338.11962,73,14263,-1
1678093338.119674,73,14264,-1
1678093338.119727,73,14265,-1
1678093338.119781,73,14266,-1
1678093338.119835,73,14267,-1
1678093338.119889,73,14268,-1
1678093338.119942,73,14269,-1
1678093338.119996,73,14270,-1
1678093338.120301,73,14271,-1
1678093338.147946,73,14272,-1
1678093338.148009,73,14273,-1
1678093338.148051,73,14274,-1
1678093338.148093,73,14275,-1
1678093338.148134,73,14276,-1
1678093338.148175,73,14277,-1
1678093338.148217,73,14278,-1
1678093338.148258,73,14279,-1
1678093338.148299,73,14280,-1
1678093338.14834,73,14281,-1
1678093338.148483,73,14282,-1
1678093338.148532,73,14283,-1
1678093338.148578,73,14284,-1
1678093338.148623,73,14285,-1
1678093338.149022,73,14286,-1
1678093338.149071,73,14287,-1
1678093338.149114,73,14288,-1
1678093338.149159,73,14289,-1
1678093338.149201,73,14290,-1
1678093338.149243,73,14291,-1
1678093338.149285,73,14292,-1
1678093338.149327,73,14293,-1
1678093338.149368,73,14294,-1
1678093338.149409,73,14295,-1
1678093338.149451,73,14296,-1
1678093338.149906,73,14297,-1
1678093338.149954,73,14298,-1
1678093338.149996,73,14299,-1
1678093338.150037,73,14300,-1
1678093338.150079,73,14301,-1
1678093338.150121,73,14302,-1
1678093338.150162,73,14303,-1
1678093338.150203,73,14304,-1
1678093338.150245,73,14305,-1
1678093338.150286,73,14306,-1
1678093338.150327,73,14307,-1
1678093338.150371,73,14308,-1
1678093338.150412,73,14309,-1
1678093338.150453,73,14310,-1
1678093338.171466,73,14311,-1
1678093338.171532,73,14312,-1
1678093338.171573,73,14313,-1
1678093338.171615,73,14314,-1
1678093338.171657,73,14315,-1
1678093338.171698,73,14316,-1
1678093338.171782,73,14317,-1
1678093338.171824,73,14318,-1
1678093338.171866,73,14319,-1
1678093338.171907,73,14320,-1
1678093338.171948,73,14321,-1
1678093338.17199,73,14322,-1
1678093338.172032,73,14323,-1
1678093338.172074,73,14324,-1
1678093338.172451,73,14325,-1
1678093338.172508,73,14326,-1
1678093338.172552,73,14327,-1
1678093338.172593,73,14328,-1
1678093338.172637,73,14329,-1
1678093338.172679,73,14330,-1
1678093338.17272,73,14331,-1
1678093338.172762,73,14332,-1
1678093338.172803,73,14333,-1
1678093338.172845,73,14334,-1
1678093338.192783,73,14335,-1
1678093338.192841,73,14336,-1
1678093338.192883,73,14337,-1
1678093338.192963,73,14338,-1
1678093338.193006,73,14339,-1
1678093338.193048,73,14340,-1
1678093338.19309,73,14341,-1
1678093338.193131,73,14342,-1
1678093338.193173,73,14343,-1
1678093338.193223,73,14344,-1
1678093338.193265,73,14345,-1
1678093338.193307,73,14346,-1
1678093338.193352,73,14347,-1
1678093338.193393,73,14348,-1
1678093338.193435,73,14349,-1
1678093338.193477,73,14350,-1
1678093338.193519,73,14351,-1
1678093338.193561,73,14352,-1
1678093338.193603,73,14353,-1
1678093338.193644,73,14354,-1
1678093338.193686,73,14355,-1
1678093338.193765,73,14356,-1
1678093338.193811,73,14357,-1
1678093338.193853,73,14358,-1
1678093338.193895,73,14359,-1
1678093338.193936,73,14360,-1
1678093338.19398,73,14361,-1
1678093338.194022,73,14362,-1
1678093338.194064,73,14363,-1
1678093338.194105,73,14364,-1
1678093338.194148,73,14365,-1
1678093338.194189,73,14366,-1
1678093338.19423,73,14367,-1
1678093338.194273,73,14368,-1
1678093338.194315,73,14369,-1
1678093338.194717,73,14370,-1
1678093338.194764,73,14371,-1
1678093338.194805,73,14372,-1
1678093338.194846,73,14373,-1
1678093338.194888,73,14374,-1
1678093338.194929,73,14375,-1
1678093338.194971,73,14376,-1
1678093338.195014,73,14377,-1
1678093338.195056,73,14378,-1
1678093338.195099,73,14379,-1
1678093338.195141,73,14380,-1
1678093338.195183,73,14381,-1
1678093338.195225,73,14382,-1
1678093338.195311,73,14383,-1
1678093338.195685,73,14384,-1
1678093338.195736,73,14385,-1
1678093338.195778,73,14386,-1
1678093338.19582,73,14387,-1
1678093338.195863,73,14388,-1
1678093338.195905,73,14389,-1
1678093338.195947,73,14390,-1
1678093338.195988,73,14391,-1
1678093338.196029,73,14392,-1
1678093338.196071,73,14393,-1
1678093338.196112,73,14394,-1
1678093338.196154,73,14395,-1
1678093338.196195,73,14396,-1
1678093338.196238,73,14397,-1
1678093338.196391,73,14398,-1
1678093338.196438,73,14399,-1
1678093338.19648,73,14400,-1
1678093338.22155,73,14401,-1
1678093338.221612,73,14402,-1
1678093338.221654,73,14403,-1
1678093338.221696,73,14404,-1
1678093338.221738,73,14405,-1
1678093338.221779,73,14406,-1
1678093338.221822,73,14407,-1
1678093338.221864,73,14408,-1
1678093338.221905,73,14409,-1
1678093338.221947,73,14410,-1
1678093338.221988,73,14411,-1
1678093338.22203,73,14412,-1
1678093338.222072,73,14413,-1
1678093338.222114,73,14414,-1
1678093338.222514,73,14415,-1
1678093338.222561,73,14416,-1
1678093338.222603,73,14417,-1
1678093338.222645,73,14418,-1
1678093338.222687,73,14419,-1
1678093338.222728,73,14420,-1
1678093338.222769,73,14421,-1
1678093338.222811,73,14422,-1
1678093338.222853,73,14423,-1
1678093338.222894,73,14424,-1
1678093338.222935,73,14425,-1
1678093338.222977,73,14426,-1
1678093338.223018,73,14427,-1
1678093338.22306,73,14428,-1
1678093338.22344,73,14429,-1
