timestamp,nodeId,pktId,seqno,mcs
1678280977.024332,6,11710,3525,4
1678280977.024533,6,11711,3528,4
1678280977.024597,6,11712,3531,4
1678280977.024641,6,11713,3534,4
1678280977.024682,6,11714,3537,4
1678280977.024719,6,11715,3540,4
1678280977.024769,6,11716,3543,4
1678280977.024813,6,11718,3549,4
1678280977.033584,6,11720,3556,4
1678280977.033622,6,11721,3558,4
1678280977.033641,6,11722,3561,4
1678280977.033659,6,11723,3564,4
1678280977.033675,6,11724,3567,4
1678280977.0337,6,11725,3570,4
1678280977.03372,6,11726,3573,4
1678280977.033744,6,11727,3576,4
1678280977.033768,6,11728,3579,4
1678280977.033785,6,11729,3582,4
1678280977.04556,6,11730,3585,4
1678280977.045621,6,11731,3588,4
1678280977.045645,6,11732,3591,4
1678280977.045665,6,11733,3594,4
1678280977.045685,6,11734,3597,4
1678280977.045704,6,11735,3600,4
1678280977.045725,6,11736,3603,4
1678280977.045746,6,11737,3606,4
1678280977.045764,6,11738,3609,4
1678280977.045789,6,11739,3612,4
1678280977.04581,6,11740,3615,4
1678280977.045833,6,11741,3618,4
1678280977.061629,6,11742,3621,4
1678280977.061785,6,11743,3624,4
1678280977.061824,6,11744,3627,4
1678280977.061841,6,11745,3630,4
1678280977.061867,6,11746,3633,4
1678280977.061891,6,11748,3639,4
1678280977.061914,6,11749,3642,4
1678280977.061937,6,11750,3647,4
1678280977.061957,6,11751,3648,4
1678280977.061977,6,11752,3651,4
1678280977.062,6,11753,3654,4
1678280977.06202,6,11754,3657,4
1678280977.062038,6,11755,3660,4
1678280977.07758,6,11756,3663,4
1678280977.077637,6,11757,3666,4
1678280977.077652,6,11758,3669,4
1678280977.077666,6,11759,3672,4
1678280977.07768,6,11760,3675,4
1678280977.077698,6,11761,3678,4
1678280977.077713,6,11762,3681,4
1678280977.077727,6,11763,3684,4
1678280977.077742,6,11764,3687,4
1678280977.077762,6,11765,3690,4
1678280977.077778,6,11766,3693,4
1678280977.077796,6,11767,3696,4
1678280977.077811,6,11768,3699,4
1678280977.077828,6,11769,3702,4
1678280977.077844,6,11770,3705,4
1678280977.089592,6,11771,3708,4
1678280977.089686,6,11772,3711,4
1678280977.089709,6,11773,3714,4
1678280977.089728,6,11774,3717,4
1678280977.089751,6,11775,3720,4
1678280977.089769,6,11776,3723,4
1678280977.089792,6,11777,3727,4
1678280977.089815,6,11778,3729,4
1678280977.089836,6,11779,3732,4
1678280977.089857,6,11780,3735,4
1678280977.101557,6,11782,3741,4
1678280977.101587,6,11783,3746,4
1678280977.101603,6,11784,3747,4
1678280977.101617,6,11785,3750,4
1678280977.101631,6,11786,3753,4
1678280977.101645,6,11787,3756,4
1678280977.101659,6,11788,3759,4
1678280977.101674,6,11789,3762,4
1678280977.113561,6,11791,3769,4
1678280977.11359,6,11792,3771,4
1678280977.113608,6,11793,3774,4
1678280977.113622,6,11794,3777,4
1678280977.113637,6,11797,3787,4
1678280977.113652,6,11798,3789,4
1678280977.113669,6,11799,3792,4
1678280977.113683,6,11800,3795,4
1678280977.113697,6,11801,3798,4
1678280977.125556,6,11802,3801,4
1678280977.125583,6,11803,3804,4
1678280977.125599,6,11804,3807,4
1678280977.125613,6,11805,3810,4
1678280977.125628,6,11806,3813,4
1678280977.125643,6,11807,3817,4
1678280977.125657,6,11808,3819,4
1678280977.125672,6,11809,3822,4
1678280977.125686,6,11810,3825,4
1678280977.125701,6,11812,3831,4
1678280977.125715,6,11813,3834,4
1678280977.137553,6,11815,3841,4
1678280977.137578,6,11816,3843,4
1678280977.137593,6,11817,3846,4
1678280977.137606,6,11818,3849,4
1678280977.13762,6,11819,3852,4
1678280977.13767,6,11820,3855,4
1678280977.137685,6,11821,3858,4
1678280977.137699,6,11822,3861,4
1678280977.137712,6,11823,3864,4
1678280977.137725,6,11824,3867,4
1678280977.137738,6,11825,3870,4
1678280977.149559,6,11826,3873,4
1678280977.149582,6,11827,3877,4
1678280977.149591,6,11828,3879,4
1678280977.1496,6,11829,3882,4
1678280977.149607,6,11830,3885,4
1678280977.149615,6,11831,3888,4
1678280977.149627,6,11832,3892,4
1678280977.14964,6,11833,3894,4
1678280977.149651,6,11834,3897,4
1678280977.14966,6,11835,3900,4
1678280977.149673,6,11836,3903,4
1678280977.161528,6,11837,3906,4
1678280977.16155,6,11838,3909,4
1678280977.16156,6,11840,3916,4
1678280977.161574,6,11841,3918,4
1678280977.161588,6,11842,3921,4
1678280977.161601,6,11843,3924,4
1678280977.161623,6,11844,3927,4
1678280977.161632,6,11845,3930,4
1678280977.161639,6,11846,3933,4
1678280977.161648,6,11847,3936,4
1678280977.173531,6,11848,3940,4
1678280977.173554,6,11850,3945,4
1678280977.173563,6,11851,3948,4
1678280977.173571,6,11852,3952,4
1678280977.173579,6,11853,3954,4
1678280977.173592,6,11854,3957,4
1678280977.173605,6,11855,3960,4
1678280977.173618,6,11856,3963,4
1678280977.173627,6,11858,3970,4
1678280977.173636,6,11859,3972,4
1678280977.185555,6,11860,3976,4
1678280977.185578,6,11861,3979,4
1678280977.185588,6,11862,3981,4
1678280977.185596,6,11864,3988,4
1678280977.185607,6,11866,3994,4
1678280977.185628,6,11867,3996,4
1678280977.185638,6,11868,3999,4
1678280977.185647,6,11869,4002,4
1678280977.197533,6,11870,4005,4
1678280977.197556,6,11871,4008,4
1678280977.197566,6,11872,4011,4
1678280977.197574,6,11873,4014,4
1678280977.197583,6,11874,4017,4
1678280977.197596,6,11875,4020,4
1678280977.19761,6,11876,4023,4
1678280977.197618,6,11877,4026,4
1678280977.197626,6,11878,4029,4
1678280977.197635,6,11879,4032,4
1678280977.197647,6,11880,4035,4
1678280977.19766,6,11881,4040,4
1678280977.209561,6,11882,4043,4
1678280977.209584,6,11883,4044,4
1678280977.209593,6,11884,4047,4
1678280977.209601,6,11885,4050,4
1678280977.20961,6,11886,4053,4
1678280977.209622,6,11887,4056,4
1678280977.209636,6,11888,4059,4
1678280977.209645,6,11889,4062,4
1678280977.209655,6,11890,4065,4
1678280977.209668,6,11891,4068,4
1678280977.221561,6,11892,4071,4
1678280977.221597,6,11893,4074,4
1678280977.221607,6,11894,4077,4
1678280977.221616,6,11895,4080,4
1678280977.221624,6,11896,4083,4
1678280977.221632,6,11897,4086,4
1678280977.22164,6,11898,4089,4
1678280977.221652,6,11899,4092,4
1678280977.221664,6,11900,4095,4
1678280977.221677,6,11902,5,4
1678280977.233552,6,11903,8,4
1678280977.233575,6,11904,11,4
1678280977.233585,6,11905,14,4
1678280977.233593,6,11906,19,4
1678280977.233601,6,11907,20,4
1678280977.233613,6,11908,23,4
1678280977.233625,6,11909,28,4
1678280977.233633,6,11911,34,4
1678280977.233642,6,11912,35,4
1678280977.233653,6,11913,38,4
1678280977.233665,6,11914,41,4
1678280977.245546,6,11915,44,4
1678280977.245569,6,11916,47,4
1678280977.245579,6,11917,50,4
1678280977.245587,6,11918,53,4
1678280977.245595,6,11924,73,4
1678280977.245602,6,11925,76,4
1678280977.24561,6,11926,77,4
1678280977.257553,6,11927,80,4
1678280977.257576,6,11928,83,4
1678280977.257586,6,11929,86,4
1678280977.257594,6,11930,89,4
1678280977.257603,6,11931,92,4
1678280977.257616,6,11932,96,4
1678280977.257644,6,11933,98,4
1678280977.257656,6,11934,101,4
1678280977.269532,6,11938,113,4
1678280977.269555,6,11939,116,4
1678280977.269565,6,11940,119,4
1678280977.269574,6,11941,122,4
1678280977.269586,6,11942,125,4
1678280977.269598,6,11943,128,4
1678280977.269609,6,11944,131,4
1678280977.269623,6,11945,134,4
1678280977.269635,6,11946,137,4
1678280977.269645,6,11947,140,4
1678280977.269658,6,11948,143,4
1678280977.269669,6,11949,146,4
1678280977.281554,6,11950,149,4
1678280977.281578,6,11951,152,4
1678280977.281587,6,11952,155,4
1678280977.281596,6,11953,158,4
1678280977.281608,6,11954,161,4
1678280977.281621,6,11957,170,4
1678280977.281631,6,11958,173,4
1678280977.281644,6,11959,176,4
1678280977.293545,6,11960,180,4
1678280977.293567,6,11961,182,4
1678280977.293577,6,11962,186,4
1678280977.293585,6,11963,188,4
1678280977.293595,6,11964,191,4
1678280977.293607,6,11965,194,4
1678280977.29362,6,11966,197,4
1678280977.293629,6,11967,200,4
1678280977.293636,6,11968,203,4
1678280977.293645,6,11969,206,4
1678280977.293656,6,11970,209,4
1678280977.305552,6,11971,213,4
1678280977.305574,6,11972,215,4
1678280977.305584,6,11973,218,4
1678280977.305593,6,11974,221,4
1678280977.305605,6,11975,225,4
1678280977.317558,6,11984,252,4
1678280977.317586,6,11985,254,4
1678280977.317602,6,11986,257,4
1678280977.317617,6,11987,260,4
1678280977.317636,6,11988,263,4
1678280977.317671,6,11989,266,4
1678280977.317693,6,11990,269,4
1678280977.317706,6,11991,272,4
1678280977.317718,6,11992,275,4
1678280977.329554,6,11993,278,4
1678280977.329587,6,11994,281,4
1678280977.329603,6,11995,284,4
1678280977.32963,6,11996,287,4
1678280977.329647,6,11997,290,4
1678280977.329663,6,12001,302,4
1678280977.329677,6,12002,305,4
1678280977.329693,6,12003,308,4
1678280977.341559,6,12009,326,4
1678280977.341629,6,12010,329,4
1678280977.341659,6,12011,333,4
1678280977.353562,6,12014,343,4
1678280977.353597,6,12015,344,4
1678280977.353608,6,12016,347,4
1678280977.353617,6,12017,350,4
1678280977.353625,6,12018,353,4
1678280977.365541,6,12022,367,4
1678280977.365566,6,12023,368,4
1678280977.365575,6,12024,371,4
1678280977.365584,6,12025,374,4
1678280977.365592,6,12026,377,4
1678280977.365606,6,12027,380,4
1678280977.365618,6,12028,383,4
1678280977.365631,6,12029,386,4
1678280977.365641,6,12030,389,4
1678280977.365654,6,12031,392,4
1678280977.365665,6,12032,396,4
1678280977.365677,6,12033,398,4
1678280977.365689,6,12034,401,4
1678280977.3657,6,12035,404,4
1678280977.377552,6,12036,407,4
1678280977.377575,6,12037,410,4
1678280977.377585,6,12038,413,4
1678280977.377593,6,12039,416,4
1678280977.377602,6,12040,419,4
1678280977.377615,6,12041,422,4
1678280977.377628,6,12042,425,4
1678280977.37764,6,12043,428,4
1678280977.389557,6,12049,446,4
1678280977.389606,6,12050,449,4
1678280977.389622,6,12051,452,4
1678280977.389656,6,12057,471,4
1678280977.389683,6,12058,473,4
1678280977.389707,6,12059,476,4
1678280977.401546,6,12060,480,4
1678280977.401593,6,12063,490,4
1678280977.401609,6,12064,491,4
1678280977.401623,6,12065,494,4
1678280977.401637,6,12066,497,4
1678280977.401652,6,12067,500,4
1678280977.401667,6,12068,503,4
1678280977.413542,6,12069,506,4
1678280977.413588,6,12070,509,4
1678280977.413603,6,12071,512,4
1678280977.4137,6,12072,515,4
1678280977.413717,6,12074,523,4
1678280977.413731,6,12075,525,4
1678280977.425546,6,12076,527,4
1678280977.425588,6,12077,532,4
1678280977.425601,6,12078,533,4
1678280977.425615,6,12079,536,4
1678280977.425629,6,12080,539,4
1678280977.425645,6,12081,542,4
1678280977.425659,6,12082,545,4
1678280977.425674,6,12083,548,4
1678280977.425689,6,12084,551,4
1678280977.425704,6,12085,554,4
1678280977.425719,6,12086,557,4
1678280977.425734,6,12087,560,4
1678280977.42575,6,12088,563,4
1678280977.437531,6,12089,566,4
1678280977.437572,6,12090,569,4
1678280977.437587,6,12091,572,4
1678280977.4376,6,12092,575,4
1678280977.437615,6,12093,578,4
1678280977.437628,6,12094,581,4
1678280977.437645,6,12095,586,4
1678280977.43766,6,12096,587,4
1678280977.437676,6,12097,590,4
1678280977.437691,6,12098,593,4
1678280977.437707,6,12099,596,4
1678280977.437722,6,12100,599,4
1678280977.437737,6,12101,602,4
1678280977.437752,6,12102,605,4
1678280977.437768,6,12103,608,4
1678280977.449538,6,12106,619,4
1678280977.449572,6,12107,620,4
1678280977.449587,6,12108,623,4
1678280977.4496,6,12109,627,4
1678280977.449614,6,12110,629,4
1678280977.461544,6,12111,632,4
1678280977.461566,6,12112,635,4
1678280977.46158,6,12113,638,4
1678280977.461595,6,12114,641,4
1678280977.461609,6,12115,644,4
1678280977.461624,6,12116,647,4
1678280977.461638,6,12117,650,4
1678280977.461652,6,12118,653,4
1678280977.461668,6,12119,657,4
1678280977.47353,6,12127,682,4
1678280977.47356,6,12128,683,4
1678280977.473584,6,12129,686,4
1678280977.473598,6,12130,689,4
1678280977.473616,6,12131,692,4
1678280977.47363,6,12132,695,4
1678280977.473645,6,12133,698,4
1678280977.485538,6,12134,701,4
1678280977.485579,6,12135,704,4
1678280977.485593,6,12136,707,4
1678280977.485607,6,12137,710,4
1678280977.485621,6,12138,713,4
1678280977.485634,6,12139,716,4
1678280977.485647,6,12140,719,4
1678280977.485663,6,12141,722,4
1678280977.485677,6,12142,725,4
1678280977.485692,6,12143,728,4
1678280977.485706,6,12144,731,4
1678280977.485721,6,12145,734,4
1678280977.485735,6,12146,737,4
1678280977.48575,6,12147,740,4
1678280977.48578,6,12148,743,4
1678280977.497535,6,12149,746,4
1678280977.497558,6,12150,749,4
1678280977.497573,6,12151,752,4
1678280977.497587,6,12152,755,4
1678280977.497602,6,12153,758,4
1678280977.497617,6,12154,761,4
1678280977.497632,6,12155,764,4
1678280977.497647,6,12156,767,4
1678280977.497663,6,12157,770,4
1678280977.497678,6,12158,773,4
