timestamp,nodeId,pktId,seqno
1678093254.129677,73,2113,-1
1678093254.133167,73,2114,-1
1678093254.13643,73,2115,-1
1678093254.138486,73,2116,-1
1678093254.141751,73,2117,-1
1678093254.143841,73,2118,-1
1678093254.147062,73,2119,-1
1678093254.14927,73,2120,-1
1678093254.152503,73,2121,-1
1678093254.154691,73,2122,-1
1678093254.157896,73,2123,-1
1678093254.159977,73,2124,-1
1678093254.163256,73,2125,-1
1678093254.165397,73,2126,-1
1678093254.168684,73,2127,-1
1678093254.170863,73,2128,-1
1678093254.174086,73,2129,-1
1678093254.17782,73,2130,-1
1678093254.179893,73,2131,-1
1678093254.183063,73,2132,-1
1678093254.185221,73,2133,-1
1678093254.188405,73,2134,-1
1678093254.190645,73,2135,-1
1678093254.193876,73,2136,-1
1678093254.195971,73,2137,-1
1678093254.199126,73,2138,-1
1678093254.201347,73,2139,-1
1678093254.204501,73,2140,-1
1678093254.206645,73,2141,-1
1678093254.209921,73,2142,-1
1678093254.21199,73,2143,-1
1678093254.215286,73,2144,-1
1678093254.217428,73,2145,-1
1678093254.2206,73,2146,-1
1678093254.222742,73,2147,-1
1678093254.22594,73,2148,-1
1678093254.228019,73,2149,-1
1678093254.231253,73,2150,-1
1678093254.235069,73,2151,-1
1678093254.237355,73,2152,-1
1678093254.240637,73,2153,-1
1678093254.242694,73,2154,-1
1678093254.245934,73,2155,-1
1678093254.248156,73,2156,-1
1678093254.251337,73,2157,-1
1678093254.25348,73,2158,-1
1678093254.256713,73,2159,-1
1678093254.258826,73,2160,-1
1678093254.262031,73,2161,-1
1678093254.264229,73,2162,-1
1678093254.267465,73,2163,-1
1678093254.269607,73,2164,-1
1678093254.272908,73,2165,-1
1678093254.274986,73,2166,-1
1678093254.278249,73,2167,-1
1678093254.281802,73,2168,-1
1678093254.284938,73,2169,-1
1678093254.287107,73,2170,-1
1678093254.290374,73,2171,-1
1678093254.292483,73,2172,-1
1678093254.295629,73,2173,-1
1678093254.297801,73,2174,-1
1678093254.300969,73,2175,-1
1678093254.303081,73,2176,-1
1678093254.306442,73,2177,-1
1678093254.308477,73,2178,-1
1678093254.31169,73,2179,-1
1678093254.313866,73,2180,-1
1678093254.317066,73,2181,-1
1678093254.319288,73,2182,-1
1678093254.322442,73,2183,-1
1678093254.324553,73,2184,-1
1678093254.327821,73,2185,-1
1678093254.330041,73,2186,-1
1678093254.333323,73,2187,-1
1678093254.337003,73,2188,-1
1678093254.339082,73,2189,-1
1678093254.342383,73,2190,-1
1678093254.344583,73,2191,-1
1678093254.347803,73,2192,-1
1678093254.350042,73,2193,-1
1678093254.353225,73,2194,-1
1678093254.355344,73,2195,-1
1678093254.358582,73,2196,-1
1678093254.360744,73,2197,-1
1678093254.363977,73,2198,-1
1678093254.366089,73,2199,-1
1678093254.369295,73,2200,-1
1678093254.37137,73,2201,-1
1678093254.374678,73,2202,-1
1678093254.376733,73,2203,-1
1678093254.379946,73,2204,-1
1678093254.383723,73,2205,-1
1678093254.385866,73,2206,-1
1678093254.389047,73,2207,-1
1678093254.391114,73,2208,-1
1678093254.394314,73,2209,-1
1678093254.396458,73,2210,-1
1678093254.399754,73,2211,-1
1678093254.401992,73,2212,-1
1678093254.405302,73,2213,-1
1678093254.407386,73,2214,-1
1678093254.41057,73,2215,-1
1678093254.412746,73,2216,-1
1678093254.415982,73,2217,-1
1678093254.41812,73,2218,-1
1678093254.421303,73,2219,-1
1678093254.423369,73,2220,-1
1678093254.426574,73,2221,-1
1678093254.428714,73,2222,-1
1678093254.431976,73,2223,-1
1678093254.434252,73,2224,-1
1678093254.437975,73,2225,-1
1678093254.440054,73,2226,-1
1678093254.443305,73,2227,-1
1678093254.445517,73,2228,-1
1678093254.448681,73,2229,-1
1678093254.450763,73,2230,-1
1678093254.45393,73,2231,-1
