ts,rate,pdr,pdr_seqno,nodeId,app_rate,method
1678281594.4217858,9.8064,1.0,0.020594965675057208,1.0,10,ourcode
1678281594.521786,9.8064,1.0,0.02064693737095664,1.0,10,ourcode
1678281594.6217859,10.896,1.0,0.02274277916761428,1.0,10,ourcode
1678281594.721786,9.8064,1.0,0.020618556701030927,1.0,10,ourcode
1678281594.821786,9.8064,1.0,0.020604395604395604,1.0,10,ourcode
1678281594.9217858,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281595.021786,9.8064,1.0,0.0206280082512033,1.0,10,ourcode
1678281595.1217859,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281595.221786,8.7168,0.8888888888888888,0.018298261665141813,1.0,10,ourcode
1678281595.321786,10.896,1.0,0.02277385561375541,1.0,10,ourcode
1678281595.4217858,8.7168,1.0,0.018420446695832374,1.0,10,ourcode
1678281595.6217859,9.8064,1.0,0.02069441250862267,1.0,10,ourcode
1678281595.721786,8.7168,1.0,0.32786885245901637,1.0,10,ourcode
1678281595.9217858,10.896,0.9090909090909091,0.02269117313365101,1.0,10,ourcode
1678281596.021786,9.8064,1.0,0.02067539627842867,1.0,10,ourcode
1678281596.1217859,10.896,1.0,0.022768670309653915,1.0,10,ourcode
1678281596.221786,13.0752,1.0,0.026917900403768506,1.0,10,ourcode
1678281596.321786,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281596.4217858,10.896,1.0,0.02275830678197542,1.0,10,ourcode
1678281596.521786,11.9856,1.0,0.024841915085817526,1.0,10,ourcode
1678281596.6217859,9.8064,1.0,0.020618556701030927,1.0,10,ourcode
1678281596.721786,9.8064,1.0,0.020623281393217233,1.0,10,ourcode
1678281596.9217858,7.6272,1.0,0.016282856478250757,1.0,10,ourcode
1678281597.021786,10.896,1.0,0.022737608003638016,1.0,10,ourcode
1678281597.1217859,8.7168,1.0,0.33195020746887965,1.0,10,ourcode
1678281597.221786,10.896,1.0,0.02274277916761428,1.0,10,ourcode
1678281597.321786,8.7168,0.8888888888888888,0.018319212273872225,1.0,10,ourcode
1678281597.4217858,5.448,1.0,0.01178967224711153,1.0,10,ourcode
1678281597.521786,7.6272,0.875,0.016226240148354196,1.0,10,ourcode
1678281597.6217859,7.6272,1.0,0.016416510318949345,1.0,10,ourcode
1678281597.721786,7.6272,0.875,0.016408813877168308,1.0,10,ourcode
1678281597.821786,8.7168,1.0,0.01873536299765808,1.0,10,ourcode
1678281597.9217858,5.448,0.8333333333333334,0.011921793037672867,1.0,10,ourcode
1678281598.221786,6.5376,1.0,0.01410105757931845,1.0,10,ourcode
1678281598.321786,11.9856,0.8461538461538461,0.025252525252525252,1.0,10,ourcode
1678281598.4217858,11.9856,1.0,0.024988641526578828,1.0,10,ourcode
1678281598.521786,9.8064,1.0,0.02059967956054017,1.0,10,ourcode
1678281598.6217859,10.896,1.0,0.022768670309653915,1.0,10,ourcode
1678281598.721786,10.896,1.0,0.02289901534234028,1.0,10,ourcode
1678281598.821786,10.896,1.0,0.022737608003638016,1.0,10,ourcode
1678281598.9217858,10.896,1.0,0.33557046979865773,1.0,10,ourcode
1678281599.021786,11.9856,1.0,0.024858757062146894,1.0,10,ourcode
1678281599.1217859,11.9856,1.0,0.024847526541676077,1.0,10,ourcode
1678281599.221786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281599.321786,7.6272,1.0,0.0162526120269329,1.0,10,ourcode
1678281599.4217858,8.7168,1.0,0.018441678192715538,1.0,10,ourcode
1678281599.521786,5.448,1.0,0.011775788977861516,1.0,10,ourcode
1678281599.6217859,6.5376,0.8571428571428571,0.014054813773717497,1.0,10,ourcode
1678281599.821786,13.0752,1.0,0.027861620617599257,1.0,10,ourcode
1678281599.9217858,8.7168,1.0,0.01860032550569635,1.0,10,ourcode
1678281600.021786,14.1648,1.0,0.02946509519492294,1.0,10,ourcode
1678281600.1217859,10.896,1.0,0.022799817601459188,1.0,10,ourcode
1678281600.221786,9.8064,1.0,0.02060911380810625,1.0,10,ourcode
1678281600.321786,10.896,1.0,0.022753128555176336,1.0,10,ourcode
1678281600.4217858,13.0752,1.0,0.026929982046678635,1.0,10,ourcode
1678281600.521786,10.896,1.0,0.33112582781456956,1.0,10,ourcode
1678281600.6217859,9.8064,1.0,0.020623281393217233,1.0,10,ourcode
1678281600.821786,10.896,1.0,0.0228310502283105,1.0,10,ourcode
1678281600.9217858,8.7168,1.0,0.018428933425478,1.0,10,ourcode
1678281601.021786,9.8064,1.0,0.02063746847053428,1.0,10,ourcode
1678281601.1217859,10.896,1.0,0.02274277916761428,1.0,10,ourcode
1678281601.221786,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281601.321786,9.8064,1.0,0.020618556701030927,1.0,10,ourcode
1678281601.4217858,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281601.521786,9.8064,1.0,0.020594965675057208,1.0,10,ourcode
1678281601.6217859,8.7168,1.0,0.018467220683287166,1.0,10,ourcode
1678281601.721786,10.896,1.0,0.022737608003638016,1.0,10,ourcode
1678281601.821786,10.896,1.0,0.02275830678197542,1.0,10,ourcode
1678281601.9217858,9.8064,1.0,0.02060911380810625,1.0,10,ourcode
1678281602.021786,9.8064,1.0,0.3333333333333333,1.0,10,ourcode
1678281602.1217859,10.896,1.0,0.022753128555176336,1.0,10,ourcode
1678281602.221786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281602.321786,8.7168,1.0,0.018445930366612864,1.0,10,ourcode
1678281602.4217858,10.896,1.0,0.022753128555176336,1.0,10,ourcode
1678281602.521786,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281602.6217859,10.896,1.0,0.022747952684258416,1.0,10,ourcode
1678281602.721786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281602.821786,6.5376,1.0,0.014018691588785047,1.0,10,ourcode
1678281602.9217858,9.8064,1.0,0.02063273727647868,1.0,10,ourcode
1678281603.021786,10.896,1.0,0.022737608003638016,1.0,10,ourcode
1678281603.1217859,11.9856,1.0,0.024864376130198915,1.0,10,ourcode
1678281603.221786,10.896,1.0,0.02274277916761428,1.0,10,ourcode
1678281603.321786,9.8064,1.0,0.020618556701030927,1.0,10,ourcode
1678281603.4217858,9.8064,1.0,0.02060911380810625,1.0,10,ourcode
1678281603.521786,10.896,1.0,0.3333333333333333,1.0,10,ourcode
1678281603.6217859,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281603.721786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281603.821786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281603.9217858,9.8064,1.0,0.020618556701030927,1.0,10,ourcode
1678281604.021786,8.7168,1.0,0.018441678192715538,1.0,10,ourcode
1678281604.1217859,13.0752,1.0,0.02694207453973956,1.0,10,ourcode
1678281604.221786,9.8064,1.0,0.020613834173156206,1.0,10,ourcode
1678281604.321786,7.6272,1.0,0.016256386437529028,1.0,10,ourcode
1678281604.4217858,13.0752,1.0,0.02711251694532309,1.0,10,ourcode
1678281604.521786,9.8064,1.0,0.02060911380810625,1.0,10,ourcode
1678281604.6217859,10.896,1.0,0.02274277916761428,1.0,10,ourcode
