ts,rate,pdr,pdr_seqno,nodeId,app_rate,method
1678285780.065557,5.12112,0.4895833333333333,0.0009543534762833008,1.0,10,our
1678285780.165557,5.23008,0.5517241379310345,0.5517241379310345,1.0,10,our
1678285780.265557,5.01216,0.5054945054945055,0.5054945054945055,1.0,10,our
1678285780.365557,4.03152,0.37755102040816324,0.37755102040816324,1.0,10,our
1678285780.465557,8.172,0.8620689655172413,0.8620689655172413,1.0,10,our
1678285780.565557,7.84512,0.8,0.8,1.0,10,our
1678285780.665557,7.95408,0.7525773195876289,0.7525773195876289,1.0,10,our
1678285780.765557,8.172,0.8333333333333334,0.8333333333333334,1.0,10,our
1678285780.865557,8.60784,0.8681318681318682,0.8681318681318682,1.0,10,our
1678285780.965557,8.93472,0.8913043478260869,0.8913043478260869,1.0,10,our
1678285781.065557,6.5376,0.6521739130434783,0.6521739130434783,1.0,10,our
1678285781.165557,8.60784,0.8777777777777778,0.8777777777777778,1.0,10,our
1678285781.265557,7.95408,0.7684210526315789,0.7684210526315789,1.0,10,our
1678285781.365557,9.2616,0.9239130434782609,0.9239130434782609,1.0,10,our
1678285781.465557,8.82576,0.9310344827586207,0.9310344827586207,1.0,10,our
1678285781.565557,9.91536,0.91,0.91,1.0,10,our
1678285781.665557,9.15264,0.9545454545454546,0.9545454545454546,1.0,10,our
1678285781.765557,8.49888,0.8387096774193549,0.8387096774193549,1.0,10,our
1678285781.865557,8.38992,0.8191489361702128,0.8191489361702128,1.0,10,our
1678285781.965557,7.84512,0.8181818181818182,0.8181818181818182,1.0,10,our
1678285782.065557,7.19136,0.7415730337078652,0.7415730337078652,1.0,10,our
1678285782.165557,9.15264,0.8571428571428571,0.8571428571428571,1.0,10,our
1678285782.265557,8.06304,0.8409090909090909,0.8409090909090909,1.0,10,our
1678285782.365557,8.60784,0.8777777777777778,0.8777777777777778,1.0,10,our
1678285782.465557,9.04368,0.8469387755102041,0.8469387755102041,1.0,10,our
1678285782.565557,8.06304,0.8505747126436781,0.8505747126436781,1.0,10,our
1678285782.665557,8.7168,0.8888888888888888,0.8888888888888888,1.0,10,our
1678285782.765557,9.47952,0.8877551020408163,0.8877551020408163,1.0,10,our
1678285782.865557,9.04368,0.9431818181818182,0.9431818181818182,1.0,10,our
1678285782.965557,8.93472,0.9318181818181818,0.9318181818181818,1.0,10,our
1678285783.065557,8.60784,0.797979797979798,0.797979797979798,1.0,10,our
1678285783.165557,8.28096,0.8539325842696629,0.8539325842696629,1.0,10,our
1678285783.265557,8.38992,0.875,0.875,1.0,10,our
1678285783.365557,9.58848,0.8888888888888888,0.8888888888888888,1.0,10,our
1678285783.465557,7.95408,0.8295454545454546,0.8295454545454546,1.0,10,our
1678285783.565557,8.82576,0.8901098901098901,0.8901098901098901,1.0,10,our
1678285783.665557,9.04368,0.8556701030927835,0.8556701030927835,1.0,10,our
1678285783.765557,8.172,0.8333333333333334,0.8333333333333334,1.0,10,our
1678285783.865557,8.60784,0.8977272727272727,0.8977272727272727,1.0,10,our
1678285783.965557,8.93472,0.82,0.82,1.0,10,our
1678285784.065557,7.0824,0.7471264367816092,0.7471264367816092,1.0,10,our
1678285784.165557,8.60784,0.8494623655913979,0.8494623655913979,1.0,10,our
1678285784.265557,8.28096,0.7916666666666666,0.7916666666666666,1.0,10,our
1678285784.365557,7.95408,0.8202247191011236,0.8202247191011236,1.0,10,our
1678285784.465557,7.6272,0.7865168539325843,0.7865168539325843,1.0,10,our
1678285784.565557,9.58848,0.8888888888888888,0.8888888888888888,1.0,10,our
1678285784.665557,8.38992,0.875,0.875,1.0,10,our
1678285784.765557,8.49888,0.8666666666666667,0.8666666666666667,1.0,10,our
1678285784.865557,5.9928,0.5555555555555556,0.5555555555555556,1.0,10,our
1678285784.965557,4.68528,0.4942528735632184,0.4942528735632184,1.0,10,our
1678285785.065557,7.40928,0.7640449438202247,0.7640449438202247,1.0,10,our
1678285785.165557,8.38992,0.77,0.77,1.0,10,our
1678285785.265557,7.95408,0.8295454545454546,0.8295454545454546,1.0,10,our
1678285785.365557,6.86448,0.7159090909090909,0.7159090909090909,1.0,10,our
1678285785.465557,7.95408,0.73,0.73,1.0,10,our
