ts,rate,pdr,pdr_seqno,nodeId,app_rate,method
1678284685.843092,32.688,0.9063444108761329,0.0007465602237689844,1.0,30,ourcode
1678284685.9430919,31.0536,1.0,0.06375838926174497,1.0,30,ourcode
1678284686.043092,27.7848,0.9444444444444444,0.05730337078651685,1.0,30,ourcode
1678284686.143092,27.7848,0.9444444444444444,0.05740657361548852,1.0,30,ourcode
1678284686.243092,26.1504,0.7272727272727273,0.053003533568904596,1.0,30,ourcode
1678284686.343092,16.344,0.5882352941176471,0.033905967450271246,1.0,30,ourcode
1678284686.4430919,24.516,0.8333333333333334,0.6410256410256411,1.0,30,ourcode
1678284686.543092,24.516,0.7894736842105263,0.050369375419744795,1.0,30,ourcode
1678284686.643092,22.8816,0.6666666666666666,0.04655287076036355,1.0,30,ourcode
1678284686.743092,29.4192,1.0,0.06064690026954178,1.0,30,ourcode
1678284686.843092,29.4192,0.9473684210526315,0.06045678459471563,1.0,30,ourcode
1678284686.9430919,32.688,1.0,0.066815144766147,1.0,30,ourcode
1678284687.043092,26.1504,0.8,0.053440213760855046,1.0,30,ourcode
1678284687.143092,22.8816,0.7368421052631579,0.047021943573667714,1.0,30,ourcode
1678284687.243092,31.0536,1.0,0.06374412883023932,1.0,30,ourcode
1678284687.343092,27.7848,0.9444444444444444,0.05739365293720459,1.0,30,ourcode
1678284687.4430919,21.2472,0.35135135135135137,0.2689655172413793,1.0,30,ourcode
1678284687.543092,3.2688,1.0,0.007258649891120251,1.0,30,ourcode
1678284687.643092,24.516,0.75,0.05013368983957219,1.0,30,ourcode
1678284687.743092,16.344,0.5263157894736842,0.03356455582904453,1.0,30,ourcode
1678284687.843092,24.516,0.7894736842105263,0.05027932960893855,1.0,30,ourcode
1678284687.9430919,13.0752,0.27586206896551724,0.025679435052428846,1.0,30,ourcode
1678284688.043092,11.4408,0.7,0.024498366775548296,1.0,30,ourcode
1678284688.143092,31.0536,1.0,0.06365870002233638,1.0,30,ourcode
1678284688.243092,29.4192,0.9473684210526315,0.060389174681279356,1.0,30,ourcode
1678284688.343092,34.3224,1.0,0.06973655080805845,1.0,30,ourcode
1678284688.4430919,29.4192,0.9473684210526315,0.06037567084078712,1.0,30,ourcode
1678284688.543092,29.4192,0.9473684210526315,0.060362173038229376,1.0,30,ourcode
1678284688.643092,32.688,0.9523809523809523,0.7246376811594203,1.0,30,ourcode
