ts,rate,pdr,pdr_seqno,nodeId,app_rate,method
1678285461.957948,16.67088,0.8895348837209303,0.8895348837209303,1.0,20,our
1678285462.057948,16.67088,0.864406779661017,0.864406779661017,1.0,20,our
1678285462.157948,20.37552,0.9444444444444444,0.9444444444444444,1.0,20,our
1678285462.257948,18.19632,0.9277777777777778,0.9277777777777778,1.0,20,our
1678285462.357948,13.94688,0.7272727272727273,0.7272727272727273,1.0,20,our
1678285462.457948,15.47232,0.7064676616915423,0.7064676616915423,1.0,20,our
1678285462.557948,16.77984,0.8700564971751412,0.8700564971751412,1.0,20,our
1678285462.657948,13.83792,0.654639175257732,0.654639175257732,1.0,20,our
1678285462.757948,13.40208,0.6507936507936508,0.6507936507936508,1.0,20,our
1678285462.857948,14.38272,0.7630057803468208,0.7630057803468208,1.0,20,our
1678285462.957948,13.51104,0.6631016042780749,0.6631016042780749,1.0,20,our
1678285463.057948,11.00496,0.5260416666666666,0.5260416666666666,1.0,20,our
1678285463.157948,10.56912,0.5449438202247191,0.5449438202247191,1.0,20,our
1678285463.257948,11.76768,0.5775401069518716,0.5775401069518716,1.0,20,our
1678285463.357948,12.96624,0.6102564102564103,0.6102564102564103,1.0,20,our
1678285463.457948,12.74832,0.6290322580645161,0.6290322580645161,1.0,20,our
1678285463.557948,10.46016,0.5748502994011976,0.5748502994011976,1.0,20,our
1678285463.657948,14.1648,0.6435643564356436,0.6435643564356436,1.0,20,our
1678285463.757948,10.02432,0.5168539325842697,0.5168539325842697,1.0,20,our
1678285463.857948,17.86944,0.8913043478260869,0.8913043478260869,1.0,20,our
1678285463.957948,14.1648,0.7262569832402235,0.7262569832402235,1.0,20,our
1678285464.057948,19.72176,0.9427083333333334,0.9427083333333334,1.0,20,our
1678285464.157948,19.39488,0.9518716577540107,0.9518716577540107,1.0,20,our
1678285464.257948,18.30528,0.9491525423728814,0.9491525423728814,1.0,20,our
1678285464.357948,20.59344,0.9356435643564357,0.9356435643564357,1.0,20,our
1678285464.457948,17.10672,0.8820224719101124,0.8820224719101124,1.0,20,our
1678285464.557948,17.21568,0.8876404494382022,0.8876404494382022,1.0,20,our
1678285464.657948,20.59344,0.949748743718593,0.949748743718593,1.0,20,our
1678285464.757948,18.74112,0.9662921348314607,0.9662921348314607,1.0,20,our
1678285464.857948,18.41424,0.9388888888888889,0.9388888888888889,1.0,20,our
1678285464.957948,21.2472,0.975,0.975,1.0,20,our
1678285465.057948,18.19632,0.9329608938547486,0.9329608938547486,1.0,20,our
1678285465.157948,17.65152,0.9152542372881356,0.9152542372881356,1.0,20,our
1678285465.257948,19.93968,0.915,0.915,1.0,20,our
1678285465.357948,18.41424,0.9441340782122905,0.9441340782122905,1.0,20,our
1678285465.457948,16.8888,0.8707865168539326,0.8707865168539326,1.0,20,our
1678285465.557948,17.9784,0.825,0.825,1.0,20,our
1678285465.657948,14.92752,0.7696629213483146,0.7696629213483146,1.0,20,our
1678285465.757948,11.87664,0.615819209039548,0.615819209039548,1.0,20,our
1678285465.857948,12.96624,0.5129310344827587,0.5129310344827587,1.0,20,our
1678285465.957948,5.9928,0.3618421052631579,0.3618421052631579,1.0,20,our
1678285466.057948,6.31968,0.31016042780748665,0.31016042780748665,1.0,20,our
1678285466.157948,10.896,0.5494505494505495,0.5494505494505495,1.0,20,our
1678285466.257948,5.77488,0.29120879120879123,0.29120879120879123,1.0,20,our
1678285466.357948,6.5376,0.3191489361702128,0.3191489361702128,1.0,20,our
1678285466.457948,10.896,0.5617977528089888,0.5617977528089888,1.0,20,our
1678285466.557948,13.29312,0.6971428571428572,0.6971428571428572,1.0,20,our
1678285466.657948,13.18416,0.5931372549019608,0.5931372549019608,1.0,20,our
1678285466.757948,15.69024,0.8181818181818182,0.8181818181818182,1.0,20,our
1678285466.857948,18.08736,0.9431818181818182,0.9431818181818182,1.0,20,our
1678285466.957948,20.92032,0.9552238805970149,0.9552238805970149,1.0,20,our
1678285467.057948,17.76048,0.9157303370786517,0.9157303370786517,1.0,20,our
1678285467.157948,17.21568,0.8977272727272727,0.8977272727272727,1.0,20,our
1678285467.257948,20.59344,0.9310344827586207,0.9310344827586207,1.0,20,our
1678285467.357948,14.27376,0.7401129943502824,0.7401129943502824,1.0,20,our
1678285467.457948,16.67088,0.8315217391304348,0.8315217391304348,1.0,20,our
1678285467.557948,16.8888,0.7948717948717948,0.7948717948717948,1.0,20,our
1678285467.657948,17.21568,0.8926553672316384,0.8926553672316384,1.0,20,our
1678285467.757948,15.47232,0.7553191489361702,0.7553191489361702,1.0,20,our
1678285467.857948,9.8064,0.4918032786885246,0.021032951624211264,2.0,20,our
1678285467.957948,6.21072,0.29533678756476683,0.29533678756476683,2.0,20,our
1678285468.057948,6.21072,0.27403846153846156,0.27403846153846156,2.0,20,our
1678285468.157948,5.12112,0.3197278911564626,0.3197278911564626,2.0,20,our
1678285468.257948,5.33904,0.22790697674418606,0.22790697674418606,2.0,20,our
1678285468.357948,8.172,0.4491017964071856,0.4491017964071856,2.0,20,our
1678285468.457948,4.3584,0.20512820512820512,0.20512820512820512,2.0,20,our
1678285468.557948,2.50608,0.12637362637362637,0.12637362637362637,2.0,20,our
1678285468.657948,5.77488,0.29444444444444445,0.29444444444444445,2.0,20,our
1678285468.757948,8.172,0.436046511627907,0.436046511627907,2.0,20,our
1678285468.857948,6.86448,0.3165829145728643,0.3165829145728643,2.0,20,our
1678285468.957948,3.05088,0.15300546448087432,0.15300546448087432,2.0,20,our
1678285469.057948,7.30032,0.38953488372093026,0.38953488372093026,2.0,20,our
1678285469.157948,4.68528,0.21608040201005024,0.21608040201005024,2.0,20,our
1678285469.257948,5.9928,0.3142857142857143,0.3142857142857143,2.0,20,our
1678285469.357948,9.69744,0.4972067039106145,0.4972067039106145,2.0,20,our
1678285469.457948,9.47952,0.4393939393939394,0.4393939393939394,2.0,20,our
1678285469.557948,6.5376,0.3409090909090909,0.3409090909090909,2.0,20,our
1678285469.657948,9.2616,0.480225988700565,0.480225988700565,2.0,20,our
1678285469.757948,6.10176,0.2731707317073171,0.2731707317073171,2.0,20,our
1678285469.857948,5.33904,0.2832369942196532,0.2832369942196532,2.0,20,our
1678285469.957948,9.58848,0.5057471264367817,0.5057471264367817,2.0,20,our
1678285470.057948,11.9856,0.5472636815920398,0.5472636815920398,2.0,20,our
1678285470.157948,8.60784,0.42021276595744683,0.42021276595744683,2.0,20,our
1678285470.257948,7.40928,0.40718562874251496,0.40718562874251496,2.0,20,our
1678285470.357948,13.0752,0.594059405940594,0.594059405940594,2.0,20,our
1678285470.457948,5.23008,0.2696629213483146,0.2696629213483146,2.0,20,our
1678285470.557948,10.24224,0.5402298850574713,0.5402298850574713,2.0,20,our
1678285470.657948,17.9784,0.8088235294117647,0.8088235294117647,2.0,20,our
1678285470.757948,15.58128,0.8171428571428572,0.8171428571428572,2.0,20,our
1678285470.857948,16.12608,0.8222222222222222,0.8222222222222222,2.0,20,our
1678285470.957948,20.1576,0.9203980099502488,0.9203980099502488,2.0,20,our
1678285471.057948,16.8888,0.8707865168539326,0.8707865168539326,2.0,20,our
1678285471.157948,16.23504,0.8370786516853933,0.8370786516853933,2.0,20,our
1678285471.257948,17.65152,0.801980198019802,0.801980198019802,2.0,20,our
1678285471.357948,16.8888,0.8806818181818182,0.8806818181818182,2.0,20,our
1678285471.457948,16.56192,0.8491620111731844,0.8491620111731844,2.0,20,our
1678285471.557948,12.96624,0.5891089108910891,0.5891089108910891,2.0,20,our
1678285471.657948,13.0752,0.6779661016949152,0.6779661016949152,2.0,20,our
1678285471.757948,14.38272,0.7457627118644068,0.7457627118644068,2.0,20,our
1678285471.857948,12.09456,0.5467980295566502,0.5467980295566502,2.0,20,our
1678285471.957948,9.2616,0.480225988700565,0.480225988700565,2.0,20,our
1678285472.057948,13.29312,0.6630434782608695,0.6630434782608695,2.0,20,our
1678285472.157948,18.19632,0.8652849740932642,0.8652849740932642,2.0,20,our
1678285472.257948,17.10672,0.8770949720670391,0.8770949720670391,2.0,20,our
1678285472.357948,13.62,0.702247191011236,0.702247191011236,2.0,20,our
1678285472.457948,18.30528,0.8316831683168316,0.8316831683168316,2.0,20,our
1678285472.557948,16.99776,0.9069767441860465,0.9069767441860465,2.0,20,our
1678285472.657948,9.37056,0.4942528735632184,0.4942528735632184,2.0,20,our
1678285472.757948,13.29312,0.6069651741293532,0.6069651741293532,2.0,20,our
1678285472.857948,16.45296,0.8628571428571429,0.8628571428571429,2.0,20,our
1678285472.957948,13.40208,0.6833333333333333,0.6833333333333333,2.0,20,our
1678285473.057948,14.38272,0.6666666666666666,0.6666666666666666,2.0,20,our
1678285473.157948,12.31248,0.6457142857142857,0.6457142857142857,2.0,20,our
1678285473.257948,13.62,0.6944444444444444,0.6944444444444444,2.0,20,our
1678285473.357948,16.45296,0.7587939698492462,0.7587939698492462,2.0,20,our
1678285473.457948,14.81856,0.768361581920904,0.768361581920904,2.0,20,our
1678285473.557948,16.344,0.78125,0.78125,2.0,20,our
1678285473.657948,16.67088,0.827027027027027,0.827027027027027,2.0,20,our
1678285473.757948,15.58128,0.8033707865168539,0.8033707865168539,2.0,20,our
1678285473.857948,16.01712,0.8032786885245902,0.8032786885245902,2.0,20,our
1678285473.957948,19.39488,0.9081632653061225,0.9081632653061225,2.0,20,our
1678285474.057948,17.9784,0.9217877094972067,0.9217877094972067,2.0,20,our
1678285474.157948,17.32464,0.9034090909090909,0.9034090909090909,2.0,20,our
1678285474.257948,18.74112,0.864321608040201,0.864321608040201,2.0,20,our
1678285474.357948,17.4336,0.9090909090909091,0.9090909090909091,2.0,20,our
1678285474.457948,16.12608,0.8409090909090909,0.8409090909090909,2.0,20,our
1678285474.557948,18.19632,0.835,0.835,2.0,20,our
1678285474.657948,16.99776,0.8863636363636364,0.8863636363636364,2.0,20,our
1678285474.757948,15.47232,0.8114285714285714,0.8114285714285714,2.0,20,our
1678285474.857948,17.54256,0.7892156862745098,0.7892156862745098,2.0,20,our
1678285474.957948,17.10672,0.9127906976744186,0.9127906976744186,2.0,20,our
1678285475.057948,18.19632,0.9175824175824175,0.9175824175824175,2.0,20,our
1678285475.157948,20.1576,0.9343434343434344,0.9343434343434344,2.0,20,our
1678285475.257948,17.21568,0.8729281767955801,0.8729281767955801,2.0,20,our
1678285475.357948,12.85728,0.659217877094972,0.659217877094972,2.0,20,our
1678285475.457948,17.21568,0.7939698492462312,0.7939698492462312,2.0,20,our
1678285475.557948,16.12608,0.8314606741573034,0.8314606741573034,2.0,20,our
1678285475.657948,17.76048,0.9157303370786517,0.9157303370786517,2.0,20,our
1678285475.757948,21.57408,0.9801980198019802,0.9801980198019802,2.0,20,our
1678285475.857948,18.5232,0.96045197740113,0.96045197740113,2.0,20,our
1678285475.957948,18.5232,0.9550561797752809,0.9550561797752809,2.0,20,our
1678285476.057948,21.2472,0.9701492537313433,0.9701492537313433,2.0,20,our
1678285476.157948,18.85008,0.9719101123595506,0.9719101123595506,2.0,20,our
1678285476.257948,19.28592,0.9833333333333333,0.9833333333333333,2.0,20,our
1678285476.357948,17.54256,0.805,0.805,2.0,20,our
1678285476.457948,18.95904,0.9775280898876404,0.9775280898876404,2.0,20,our
1678285476.557948,18.85008,0.9719101123595506,0.9719101123595506,2.0,20,our
1678285476.657948,21.13824,0.9748743718592965,0.9748743718592965,2.0,20,our
1678285476.757948,16.23504,0.8324022346368715,0.8324022346368715,2.0,20,our
1678285476.857948,18.08736,0.8924731182795699,0.8924731182795699,2.0,20,our
1678285476.957948,16.56192,0.8172043010752689,0.8172043010752689,2.0,20,our
1678285477.057948,16.01712,0.8305084745762712,0.8305084745762712,2.0,20,our
1678285477.157948,17.9784,0.825,0.825,2.0,20,our
1678285477.257948,10.02432,0.4946236559139785,0.4946236559139785,2.0,20,our
1678285477.357948,13.83792,0.7094972067039106,0.7094972067039106,2.0,20,our
1678285477.457948,17.54256,0.9044943820224719,0.9044943820224719,2.0,20,our
1678285477.557948,17.54256,0.8385416666666666,0.8385416666666666,2.0,20,our
1678285477.657948,13.29312,0.6777777777777778,0.6777777777777778,2.0,20,our
1678285477.757948,15.14544,0.7239583333333334,0.7239583333333334,2.0,20,our
1678285477.857948,9.58848,0.4971751412429379,0.4971751412429379,2.0,20,our
1678285477.957948,10.78704,0.4647887323943662,0.4647887323943662,2.0,20,our
1678285478.057948,2.07024,0.09313725490196079,0.09313725490196079,2.0,20,our
1678285478.157948,7.30032,0.4527027027027027,0.4527027027027027,2.0,20,our
1678285478.257948,7.73616,0.3380952380952381,0.3380952380952381,2.0,20,our
1678285478.357948,4.24944,0.2215909090909091,0.2215909090909091,2.0,20,our
1678285478.457948,10.13328,0.5344827586206896,0.5344827586206896,2.0,20,our
1678285478.557948,10.67808,0.5632183908045977,0.5632183908045977,2.0,20,our
1678285478.657948,16.77984,0.7549019607843137,0.7549019607843137,2.0,20,our
1678285478.757948,15.47232,0.8068181818181818,0.8068181818181818,2.0,20,our
1678285478.857948,11.4408,0.5706521739130435,0.5706521739130435,2.0,20,our
1678285478.957948,17.86944,0.82,0.82,2.0,20,our
1678285479.057948,6.86448,0.36627906976744184,0.36627906976744184,2.0,20,our
1678285479.157948,7.40928,0.384180790960452,0.384180790960452,2.0,20,our
1678285479.257948,10.13328,0.4603960396039604,0.4603960396039604,2.0,20,our
1678285479.357948,5.9928,0.3107344632768362,0.3107344632768362,2.0,20,our
1678285479.457948,2.724,0.12135922330097088,0.12135922330097088,2.0,20,our
1678285479.557948,4.79424,0.26666666666666666,0.26666666666666666,2.0,20,our
1678285479.657948,13.94688,0.6918918918918919,0.6918918918918919,2.0,20,our
1678285479.757948,16.67088,0.85,0.85,2.0,20,our
1678285479.857948,16.01712,0.7313432835820896,0.7313432835820896,2.0,20,our
1678285479.957948,11.9856,0.6214689265536724,0.6214689265536724,2.0,20,our
1678285480.057948,13.40208,0.6684782608695652,0.6684782608695652,2.0,20,our
1678285480.157948,8.60784,0.43169398907103823,0.43169398907103823,2.0,20,our
1678285480.257948,9.91536,0.5,0.5,2.0,20,our
1678285480.357948,11.54976,0.5326633165829145,0.5326633165829145,2.0,20,our
1678285480.457948,13.83792,0.7094972067039106,0.7094972067039106,2.0,20,our
1678285480.557948,11.00496,0.5401069518716578,0.5401069518716578,2.0,20,our
1678285480.657948,8.28096,0.4245810055865922,0.4245810055865922,2.0,20,our
1678285480.757948,5.23008,0.25806451612903225,0.25806451612903225,2.0,20,our
1678285480.857948,13.83792,0.6414141414141414,0.6414141414141414,2.0,20,our
1678285480.957948,10.56912,0.5159574468085106,0.5159574468085106,2.0,20,our
1678285481.057948,4.14048,0.20765027322404372,0.20765027322404372,2.0,20,our
1678285481.157948,4.46736,0.23976608187134502,0.23976608187134502,2.0,20,our
1678285481.257948,12.85728,0.59,0.59,2.0,20,our
1678285481.357948,12.31248,0.6348314606741573,0.6348314606741573,2.0,20,our
1678285481.457948,13.18416,0.2574468085106383,0.2574468085106383,2.0,20,our
1678285481.557948,0.0,0.0,1.0,2.0,20,our
1678285481.657948,0.87168,0.08421052631578947,0.08421052631578947,2.0,20,our
1678285481.757948,4.24944,0.22033898305084745,0.22033898305084745,2.0,20,our
1678285481.857948,2.39712,0.09016393442622951,0.09016393442622951,2.0,20,our
1678285481.957948,1.0896,0.03968253968253968,0.03968253968253968,2.0,20,our
1678285482.057948,0.32688,0.00909090909090909,0.00909090909090909,2.0,20,our
1678285482.157948,0.0,0.0,1.0,2.0,20,our
1678285482.257948,0.5448,0.04132231404958678,0.04132231404958678,2.0,20,our
1678285482.357948,0.5448,0.022935779816513763,0.022935779816513763,2.0,20,our
1678285482.457948,4.79424,0.3492063492063492,0.3492063492063492,2.0,20,our
1678285482.557948,0.32688,0.014492753623188406,0.014492753623188406,2.0,20,our
1678285482.657948,5.23008,0.1951219512195122,0.1951219512195122,2.0,20,our
1678285482.757948,1.74336,0.14814814814814814,0.14814814814814814,2.0,20,our
1678285482.857948,3.05088,0.1407035175879397,0.1407035175879397,2.0,20,our
1678285482.957948,9.58848,0.4971751412429379,0.4971751412429379,2.0,20,our
1678285483.057948,8.82576,0.4602272727272727,0.4602272727272727,2.0,20,our
1678285483.157948,4.24944,0.1822429906542056,0.1822429906542056,2.0,20,our
1678285483.257948,12.42144,0.6909090909090909,0.6909090909090909,2.0,20,our
1678285483.357948,15.47232,0.8114285714285714,0.8114285714285714,2.0,20,our
1678285483.457948,10.13328,0.45588235294117646,0.45588235294117646,2.0,20,our
1678285483.557948,12.42144,0.6440677966101694,0.6440677966101694,2.0,20,our
1678285483.657948,6.86448,0.35195530726256985,0.35195530726256985,2.0,20,our
1678285483.757948,15.69024,0.7309644670050761,0.7309644670050761,2.0,20,our
