timestamp,nodeId,pktId,seqno
1678093338.049978,73,14176,-1
1678093338.050103,73,14177,-1
1678093338.050144,73,14178,-1
1678093338.050186,73,14179,-1
1678093338.050224,73,14180,-1
1678093338.050262,73,14181,-1
1678093338.0503,73,14182,-1
1678093338.050338,73,14183,-1
1678093338.050376,73,14184,-1
1678093338.050413,73,14185,-1
1678093338.050451,73,14186,-1
1678093338.050995,73,14187,-1
1678093338.051039,73,14188,-1
1678093338.051076,73,14189,-1
1678093338.051113,73,14190,-1
1678093338.051151,73,14191,-1
1678093338.051189,73,14192,-1
1678093338.051226,73,14193,-1
1678093338.051264,73,14194,-1
1678093338.051301,73,14195,-1
1678093338.051337,73,14196,-1
1678093338.051375,73,14197,-1
1678093338.05191,73,14198,-1
1678093338.051952,73,14199,-1
1678093338.05199,73,14200,-1
1678093338.052028,73,14201,-1
1678093338.072775,73,14202,-1
1678093338.072832,73,14203,-1
1678093338.07287,73,14204,-1
1678093338.072907,73,14205,-1
1678093338.072945,73,14206,-1
1678093338.072983,73,14207,-1
1678093338.07302,73,14208,-1
1678093338.073058,73,14209,-1
1678093338.073095,73,14210,-1
1678093338.073132,73,14211,-1
1678093338.073804,73,14212,-1
1678093338.073847,73,14213,-1
1678093338.073884,73,14214,-1
1678093338.073923,73,14215,-1
1678093338.073961,73,14216,-1
1678093338.073999,73,14217,-1
1678093338.074036,73,14218,-1
1678093338.074074,73,14219,-1
1678093338.074111,73,14220,-1
1678093338.074149,73,14221,-1
1678093338.074186,73,14222,-1
1678093338.074846,73,14223,-1
1678093338.074888,73,14224,-1
1678093338.074926,73,14225,-1
1678093338.074963,73,14226,-1
1678093338.075,73,14227,-1
1678093338.075038,73,14228,-1
1678093338.075075,73,14229,-1
1678093338.075113,73,14230,-1
1678093338.07515,73,14231,-1
1678093338.075187,73,14232,-1
1678093338.079783,73,14233,-1
1678093338.079837,73,14234,-1
1678093338.079875,73,14235,-1
1678093338.079913,73,14236,-1
1678093338.079951,73,14237,-1
1678093338.079996,73,14238,-1
1678093338.080034,73,14239,-1
1678093338.080072,73,14240,-1
1678093338.08011,73,14241,-1
1678093338.080148,73,14242,-1
1678093338.080187,73,14243,-1
1678093338.080852,73,14244,-1
1678093338.080895,73,14245,-1
1678093338.080933,73,14246,-1
1678093338.080971,73,14247,-1
1678093338.081009,73,14248,-1
1678093338.081047,73,14249,-1
1678093338.081085,73,14250,-1
1678093338.081123,73,14251,-1
1678093338.081162,73,14252,-1
1678093338.081199,73,14253,-1
1678093338.103642,73,14254,-1
1678093338.103695,73,14255,-1
1678093338.103734,73,14256,-1
1678093338.103772,73,14257,-1
1678093338.103809,73,14258,-1
1678093338.103847,73,14259,-1
1678093338.103884,73,14260,-1
1678093338.103921,73,14261,-1
1678093338.103959,73,14262,-1
1678093338.103996,73,14263,-1
1678093338.104033,73,14264,-1
1678093338.104697,73,14265,-1
1678093338.10474,73,14266,-1
1678093338.104777,73,14267,-1
1678093338.104814,73,14268,-1
1678093338.104851,73,14269,-1
1678093338.104889,73,14270,-1
1678093338.104926,73,14271,-1
1678093338.104963,73,14272,-1
1678093338.105,73,14273,-1
1678093338.105039,73,14274,-1
1678093338.105077,73,14275,-1
1678093338.105748,73,14276,-1
1678093338.10579,73,14277,-1
1678093338.105828,73,14278,-1
1678093338.105866,73,14279,-1
1678093338.105903,73,14280,-1
1678093338.10594,73,14281,-1
1678093338.105977,73,14282,-1
1678093338.106014,73,14283,-1
1678093338.106052,73,14284,-1
1678093338.110519,73,14285,-1
1678093338.11057,73,14286,-1
1678093338.110608,73,14287,-1
1678093338.110645,73,14288,-1
1678093338.110682,73,14289,-1
1678093338.11072,73,14290,-1
1678093338.110757,73,14291,-1
1678093338.110794,73,14292,-1
1678093338.110831,73,14293,-1
1678093338.110869,73,14294,-1
1678093338.110907,73,14295,-1
1678093338.111515,73,14296,-1
1678093338.111558,73,14297,-1
1678093338.111596,73,14298,-1
1678093338.111633,73,14299,-1
1678093338.131014,73,14300,-1
1678093338.131076,73,14301,-1
1678093338.131114,73,14302,-1
1678093338.131152,73,14303,-1
1678093338.131191,73,14304,-1
1678093338.131228,73,14305,-1
1678093338.131265,73,14306,-1
1678093338.131302,73,14307,-1
1678093338.13134,73,14308,-1
1678093338.131377,73,14309,-1
1678093338.131415,73,14310,-1
1678093338.132019,73,14311,-1
1678093338.132063,73,14312,-1
1678093338.132139,73,14313,-1
1678093338.132178,73,14314,-1
1678093338.132215,73,14315,-1
1678093338.132253,73,14316,-1
1678093338.132291,73,14317,-1
1678093338.132337,73,14318,-1
1678093338.132375,73,14319,-1
1678093338.132412,73,14320,-1
1678093338.13245,73,14321,-1
1678093338.133056,73,14322,-1
1678093338.13311,73,14323,-1
1678093338.133157,73,14324,-1
1678093338.133204,73,14325,-1
1678093338.133357,73,14326,-1
1678093338.133406,73,14327,-1
1678093338.133453,73,14328,-1
1678093338.133499,73,14329,-1
1678093338.133546,73,14330,-1
1678093338.134399,73,14331,-1
1678093338.134454,73,14332,-1
1678093338.134501,73,14333,-1
1678093338.134547,73,14334,-1
1678093338.134593,73,14335,-1
1678093338.134643,73,14336,-1
1678093338.134689,73,14337,-1
1678093338.134736,73,14338,-1
1678093338.134782,73,14339,-1
1678093338.134829,73,14340,-1
1678093338.134876,73,14341,-1
1678093338.135222,73,14342,-1
1678093338.135275,73,14343,-1
1678093338.135322,73,14344,-1
1678093338.153839,73,14345,-1
1678093338.153904,73,14346,-1
1678093338.15395,73,14347,-1
1678093338.153997,73,14348,-1
1678093338.154044,73,14349,-1
1678093338.154091,73,14350,-1
1678093338.154138,73,14351,-1
1678093338.154184,73,14352,-1
1678093338.154231,73,14353,-1
1678093338.15428,73,14354,-1
1678093338.154328,73,14355,-1
1678093338.154902,73,14356,-1
1678093338.154955,73,14357,-1
1678093338.155002,73,14358,-1
1678093338.155049,73,14359,-1
1678093338.1551,73,14360,-1
1678093338.155147,73,14361,-1
1678093338.155194,73,14362,-1
1678093338.155241,73,14363,-1
1678093338.155287,73,14364,-1
1678093338.155333,73,14365,-1
1678093338.15538,73,14366,-1
1678093338.155939,73,14367,-1
1678093338.155991,73,14368,-1
1678093338.156038,73,14369,-1
1678093338.156085,73,14370,-1
1678093338.156131,73,14371,-1
1678093338.15618,73,14372,-1
1678093338.156227,73,14373,-1
1678093338.156274,73,14374,-1
1678093338.156321,73,14375,-1
1678093338.15724,73,14376,-1
1678093338.157293,73,14377,-1
1678093338.157339,73,14378,-1
1678093338.157386,73,14379,-1
1678093338.157432,73,14380,-1
1678093338.157479,73,14381,-1
1678093338.157526,73,14382,-1
1678093338.157573,73,14383,-1
1678093338.179179,73,14384,-1
1678093338.179242,73,14385,-1
1678093338.17929,73,14386,-1
1678093338.179337,73,14387,-1
1678093338.179383,73,14388,-1
1678093338.17943,73,14389,-1
1678093338.179477,73,14390,-1
1678093338.179523,73,14391,-1
1678093338.17957,73,14392,-1
1678093338.179616,73,14393,-1
1678093338.179664,73,14394,-1
1678093338.180258,73,14395,-1
1678093338.18031,73,14396,-1
1678093338.180357,73,14397,-1
1678093338.180403,73,14398,-1
1678093338.18045,73,14399,-1
1678093338.180498,73,14400,-1
1678093338.180545,73,14401,-1
1678093338.180592,73,14402,-1
1678093338.180639,73,14403,-1
1678093338.180686,73,14404,-1
1678093338.180733,73,14405,-1
1678093338.18129,73,14406,-1
1678093338.181344,73,14407,-1
1678093338.18139,73,14408,-1
1678093338.181437,73,14409,-1
1678093338.181484,73,14410,-1
1678093338.18153,73,14411,-1
1678093338.181577,73,14412,-1
1678093338.181624,73,14413,-1
1678093338.181671,73,14414,-1
1678093338.182625,73,14415,-1
1678093338.182678,73,14416,-1
1678093338.182725,73,14417,-1
1678093338.182774,73,14418,-1
1678093338.182821,73,14419,-1
1678093338.182867,73,14420,-1
1678093338.182914,73,14421,-1
1678093338.182962,73,14422,-1
1678093338.183009,73,14423,-1
1678093338.183055,73,14424,-1
1678093338.183102,73,14425,-1
1678093338.183622,73,14426,-1
1678093338.183674,73,14427,-1
1678093338.183721,73,14428,-1
1678093338.183767,73,14429,-1
1678093338.183814,73,14430,-1
1678093338.18386,73,14431,-1
1678093338.183907,73,14432,-1
1678093338.183954,73,14433,-1
1678093338.203009,73,14434,-1
1678093338.203075,73,14435,-1
1678093338.203122,73,14436,-1
1678093338.203168,73,14437,-1
1678093338.203214,73,14438,-1
1678093338.203262,73,14439,-1
1678093338.203309,73,14440,-1
1678093338.203355,73,14441,-1
1678093338.203402,73,14442,-1
1678093338.203448,73,14443,-1
1678093338.203495,73,14444,-1
1678093338.20404,73,14445,-1
1678093338.204093,73,14446,-1
1678093338.20414,73,14447,-1
1678093338.204187,73,14448,-1
1678093338.204233,73,14449,-1
1678093338.204323,73,14450,-1
1678093338.204371,73,14451,-1
1678093338.204418,73,14452,-1
1678093338.204479,73,14453,-1
1678093338.204527,73,14454,-1
1678093338.222359,73,14455,-1
1678093338.222421,73,14456,-1
1678093338.222469,73,14457,-1
1678093338.222516,73,14458,-1
1678093338.222562,73,14459,-1
1678093338.222609,73,14460,-1
1678093338.222656,73,14461,-1
1678093338.222702,73,14462,-1
1678093338.222749,73,14463,-1
1678093338.223406,73,14464,-1
1678093338.223458,73,14465,-1
1678093338.223505,73,14466,-1
1678093338.223555,73,14467,-1
1678093338.223603,73,14468,-1
1678093338.223649,73,14469,-1
1678093338.223696,73,14470,-1
1678093338.223745,73,14471,-1
1678093338.223792,73,14472,-1
1678093338.223838,73,14473,-1
1678093338.223885,73,14474,-1
1678093338.224357,73,14475,-1
1678093338.224409,73,14476,-1
1678093338.224456,73,14477,-1
1678093338.224502,73,14478,-1
1678093338.224548,73,14479,-1
1678093338.224594,73,14480,-1
1678093338.224642,73,14481,-1
1678093338.243256,73,14482,-1
1678093338.243325,73,14483,-1
1678093338.243372,73,14484,-1
1678093338.243419,73,14485,-1
1678093338.243467,73,14486,-1
1678093338.243514,73,14487,-1
1678093338.243561,73,14488,-1
1678093338.243609,73,14489,-1
1678093338.243656,73,14490,-1
1678093338.243702,73,14491,-1
1678093338.243749,73,14492,-1
1678093338.244242,73,14493,-1
1678093338.244298,73,14494,-1
1678093338.244345,73,14495,-1
1678093338.244392,73,14496,-1
1678093338.244438,73,14497,-1
1678093338.244485,73,14498,-1
1678093338.244532,73,14499,-1
1678093338.244578,73,14500,-1
1678093338.244625,73,14501,-1
1678093338.244671,73,14502,-1
1678093338.244718,73,14503,-1
1678093338.245253,73,14504,-1
1678093338.245306,73,14505,-1
1678093338.245352,73,14506,-1
1678093338.245401,73,14507,-1
1678093338.245447,73,14508,-1
1678093338.245494,73,14509,-1
1678093338.24555,73,14510,-1
1678093338.245605,73,14511,-1
1678093338.245659,73,14512,-1
1678093338.246547,73,14513,-1
1678093338.246611,73,14514,-1
1678093338.246665,73,14515,-1
1678093338.246718,73,14516,-1
1678093338.246772,73,14517,-1
1678093338.246825,73,14518,-1
1678093338.246879,73,14519,-1
1678093338.246932,73,14520,-1
1678093338.246985,73,14521,-1
1678093338.247039,73,14522,-1
1678093338.247093,73,14523,-1
1678093338.247625,73,14524,-1
1678093338.247688,73,14525,-1
1678093338.247742,73,14526,-1
1678093338.247796,73,14527,-1
1678093338.247849,73,14528,-1
1678093338.247903,73,14529,-1
1678093338.247957,73,14530,-1
1678093338.24801,73,14531,-1
1678093338.248066,73,14532,-1
1678093338.248119,73,14533,-1
1678093338.248172,73,14534,-1
1678093338.248589,73,14535,-1
1678093338.248663,73,14536,-1
1678093338.248718,73,14537,-1
1678093338.248773,73,14538,-1
1678093338.248827,73,14539,-1
1678093338.268605,73,14540,-1
1678093338.268678,73,14541,-1
1678093338.268731,73,14542,-1
1678093338.268787,73,14543,-1
1678093338.268841,73,14544,-1
1678093338.268894,73,14545,-1
1678093338.268949,73,14546,-1
1678093338.269003,73,14547,-1
1678093338.269057,73,14548,-1
1678093338.26911,73,14549,-1
1678093338.269165,73,14550,-1
1678093338.269598,73,14551,-1
1678093338.269659,73,14552,-1
1678093338.269713,73,14553,-1
1678093338.269766,73,14554,-1
1678093338.26982,73,14555,-1
1678093338.269873,73,14556,-1
1678093338.269927,73,14557,-1
1678093338.26998,73,14558,-1
1678093338.270033,73,14559,-1
1678093338.270086,73,14560,-1
1678093338.27014,73,14561,-1
1678093338.27061,73,14562,-1
1678093338.270671,73,14563,-1
1678093338.270725,73,14564,-1
1678093338.270779,73,14565,-1
1678093338.270833,73,14566,-1
1678093338.270886,73,14567,-1
1678093338.27094,73,14568,-1
1678093338.270993,73,14569,-1
1678093338.271046,73,14570,-1
1678093338.273036,73,14571,-1
1678093338.273097,73,14572,-1
1678093338.273151,73,14573,-1
1678093338.273204,73,14574,-1
1678093338.273257,73,14575,-1
1678093338.273311,73,14576,-1
1678093338.273365,73,14577,-1
1678093338.273418,73,14578,-1
1678093338.273474,73,14579,-1
1678093338.273528,73,14580,-1
1678093338.273582,73,14581,-1
1678093338.274055,73,14582,-1
1678093338.274117,73,14583,-1
1678093338.274171,73,14584,-1
1678093338.274224,73,14585,-1
1678093338.274277,73,14586,-1
1678093338.274378,73,14587,-1
1678093338.274432,73,14588,-1
1678093338.274486,73,14589,-1
1678093338.274539,73,14590,-1
1678093338.274592,73,14591,-1
1678093338.293223,73,14592,-1
1678093338.293295,73,14593,-1
1678093338.293348,73,14594,-1
1678093338.293402,73,14595,-1
1678093338.293455,73,14596,-1
1678093338.29351,73,14597,-1
1678093338.293565,73,14598,-1
1678093338.293618,73,14599,-1
1678093338.293671,73,14600,-1
1678093338.293725,73,14601,-1
1678093338.293778,73,14602,-1
1678093338.294306,73,14603,-1
1678093338.294366,73,14604,-1
1678093338.29442,73,14605,-1
1678093338.294473,73,14606,-1
1678093338.294526,73,14607,-1
1678093338.294579,73,14608,-1
1678093338.294633,73,14609,-1
1678093338.294687,73,14610,-1
1678093338.294739,73,14611,-1
1678093338.294793,73,14612,-1
1678093338.294846,73,14613,-1
1678093338.29524,73,14614,-1
1678093338.295302,73,14615,-1
1678093338.295357,73,14616,-1
1678093338.295409,73,14617,-1
1678093338.295463,73,14618,-1
1678093338.295518,73,14619,-1
1678093338.295572,73,14620,-1
1678093338.296395,73,14621,-1
1678093338.296455,73,14622,-1
1678093338.296509,73,14623,-1
1678093338.296562,73,14624,-1
1678093338.296615,73,14625,-1
1678093338.296669,73,14626,-1
1678093338.296724,73,14627,-1
1678093338.296778,73,14628,-1
1678093338.296832,73,14629,-1
1678093338.296885,73,14630,-1
1678093338.313468,73,14631,-1
1678093338.313543,73,14632,-1
1678093338.3136,73,14633,-1
1678093338.313654,73,14634,-1
1678093338.313707,73,14635,-1
1678093338.31376,73,14636,-1
1678093338.313816,73,14637,-1
1678093338.313869,73,14638,-1
1678093338.313922,73,14639,-1
1678093338.313975,73,14640,-1
1678093338.314029,73,14641,-1
1678093338.31457,73,14642,-1
1678093338.314631,73,14643,-1
1678093338.314685,73,14644,-1
1678093338.314738,73,14645,-1
1678093338.314791,73,14646,-1
1678093338.314844,73,14647,-1
1678093338.314898,73,14648,-1
1678093338.314952,73,14649,-1
1678093338.315005,73,14650,-1
1678093338.31506,73,14651,-1
1678093338.315114,73,14652,-1
1678093338.315531,73,14653,-1
1678093338.315591,73,14654,-1
1678093338.315646,73,14655,-1
1678093338.315699,73,14656,-1
1678093338.315753,73,14657,-1
1678093338.315806,73,14658,-1
1678093338.31586,73,14659,-1
1678093338.315913,73,14660,-1
1678093338.316629,73,14661,-1
1678093338.31669,73,14662,-1
1678093338.316743,73,14663,-1
1678093338.316797,73,14664,-1
1678093338.31685,73,14665,-1
1678093338.316903,73,14666,-1
1678093338.316957,73,14667,-1
1678093338.31701,73,14668,-1
1678093338.317064,73,14669,-1
1678093338.339105,73,14670,-1
1678093338.339178,73,14671,-1
1678093338.339233,73,14672,-1
1678093338.354795,73,14673,-1
1678093338.35487,73,14674,-1
1678093338.354923,73,14675,-1
1678093338.354976,73,14676,-1
1678093338.35503,73,14677,-1
1678093338.355083,73,14678,-1
1678093338.355843,73,14679,-1
1678093338.355903,73,14680,-1
1678093338.355957,73,14681,-1
1678093338.366038,73,14682,-1
1678093338.366108,73,14683,-1
1678093338.366162,73,14684,-1
1678093338.366215,73,14685,-1
1678093338.366269,73,14686,-1
1678093338.366322,73,14687,-1
1678093338.383223,73,14688,-1
1678093338.383293,73,14689,-1
1678093338.383346,73,14690,-1
1678093338.383399,73,14691,-1
1678093338.383453,73,14692,-1
1678093338.383506,73,14693,-1
1678093338.389468,73,14694,-1
1678093338.389538,73,14695,-1
1678093338.389593,73,14696,-1
1678093338.394146,73,14697,-1
1678093338.394206,73,14698,-1
1678093338.39426,73,14699,-1
1678093338.394313,73,14700,-1
1678093338.394367,73,14701,-1
1678093338.394421,73,14702,-1
1678093338.401117,73,14703,-1
1678093338.401187,73,14704,-1
1678093338.401241,73,14705,-1
1678093338.404764,73,14706,-1
1678093338.404824,73,14707,-1
1678093338.404878,73,14708,-1
1678093338.404931,73,14709,-1
1678093338.404984,73,14710,-1
1678093338.405038,73,14711,-1
1678093338.408764,73,14712,-1
1678093338.408834,73,14713,-1
1678093338.408888,73,14714,-1
1678093338.412311,73,14715,-1
1678093338.412371,73,14716,-1
1678093338.412425,73,14717,-1
1678093338.415124,73,14718,-1
1678093338.415185,73,14719,-1
1678093338.415241,73,14720,-1
1678093338.415294,73,14721,-1
1678093338.415348,73,14722,-1
1678093338.415401,73,14723,-1
1678093338.419716,73,14724,-1
1678093338.419787,73,14725,-1
1678093338.419841,73,14726,-1
1678093338.423705,73,14727,-1
1678093338.423765,73,14728,-1
1678093338.42382,73,14729,-1
1678093338.423873,73,14730,-1
1678093338.423927,73,14731,-1
1678093338.424778,73,14732,-1
1678093338.424838,73,14733,-1
1678093338.424892,73,14734,-1
1678093338.424945,73,14735,-1
1678093338.424999,73,14736,-1
1678093338.425052,73,14737,-1
1678093338.425106,73,14738,-1
1678093338.429458,73,14739,-1
1678093338.429528,73,14740,-1
1678093338.429583,73,14741,-1
1678093338.429638,73,14742,-1
1678093338.434354,73,14743,-1
1678093338.434414,73,14744,-1
1678093338.434467,73,14745,-1
1678093338.43452,73,14746,-1
1678093338.434573,73,14747,-1
1678093338.434627,73,14748,-1
1678093338.437551,73,14749,-1
1678093338.437612,73,14750,-1
1678093338.437665,73,14751,-1
1678093338.437718,73,14752,-1
1678093338.437771,73,14753,-1
1678093338.437824,73,14754,-1
1678093338.441594,73,14755,-1
1678093338.441668,73,14756,-1
1678093338.441722,73,14757,-1
1678093338.441775,73,14758,-1
1678093338.441829,73,14759,-1
1678093338.441883,73,14760,-1
1678093338.447483,73,14761,-1
1678093338.447544,73,14762,-1
1678093338.447598,73,14763,-1
1678093338.450762,73,14764,-1
1678093338.450833,73,14765,-1
1678093338.450886,73,14766,-1
1678093338.450939,73,14767,-1
1678093338.450993,73,14768,-1
1678093338.451046,73,14769,-1
