timestamp,nodeId,pktId,seqno
1678093485.451838,73,8807,-1
1678093485.452021,73,8808,-1
1678093485.452063,73,8809,-1
1678093485.452101,73,8810,-1
1678093485.452139,73,8811,-1
1678093485.452177,73,8812,-1
1678093485.452214,73,8813,-1
1678093485.452251,73,8814,-1
1678093485.452288,73,8815,-1
1678093485.452327,73,8816,-1
1678093485.452364,73,8817,-1
1678093485.452402,73,8818,-1
1678093485.452439,73,8819,-1
1678093485.452477,73,8820,-1
1678093485.452717,73,8821,-1
1678093485.452767,73,8822,-1
1678093485.452805,73,8823,-1
1678093485.452842,73,8824,-1
1678093485.45288,73,8825,-1
1678093485.452919,73,8826,-1
1678093485.452956,73,8827,-1
1678093485.452993,73,8828,-1
1678093485.45303,73,8829,-1
1678093485.453068,73,8830,-1
1678093485.453105,73,8831,-1
1678093485.453141,73,8832,-1
1678093485.453178,73,8833,-1
1678093485.453216,73,8834,-1
1678093485.453661,73,8835,-1
1678093485.453704,73,8836,-1
1678093485.453741,73,8837,-1
1678093485.453778,73,8838,-1
1678093485.453815,73,8839,-1
1678093485.453852,73,8840,-1
1678093485.453889,73,8841,-1
1678093485.453926,73,8842,-1
1678093485.453964,73,8843,-1
1678093485.454001,73,8844,-1
1678093485.454039,73,8845,-1
1678093485.454076,73,8846,-1
1678093485.454113,73,8847,-1
1678093485.45415,73,8848,-1
1678093485.454634,73,8849,-1
1678093485.454676,73,8850,-1
1678093485.454713,73,8851,-1
1678093485.45475,73,8852,-1
1678093485.454787,73,8853,-1
1678093485.454825,73,8854,-1
1678093485.454862,73,8855,-1
1678093485.454899,73,8856,-1
1678093485.454936,73,8857,-1
1678093485.454973,73,8858,-1
1678093485.45501,73,8859,-1
1678093485.455649,73,8860,-1
1678093485.455699,73,8861,-1
1678093485.455737,73,8862,-1
1678093485.455775,73,8863,-1
1678093485.455812,73,8864,-1
1678093485.455849,73,8865,-1
1678093485.455886,73,8866,-1
1678093485.455922,73,8867,-1
1678093485.455959,73,8868,-1
1678093485.455997,73,8869,-1
1678093485.456033,73,8870,-1
1678093485.45607,73,8871,-1
1678093485.456108,73,8872,-1
1678093485.456145,73,8873,-1
1678093485.45664,73,8874,-1
1678093485.456682,73,8875,-1
1678093485.456719,73,8876,-1
1678093485.456756,73,8877,-1
1678093485.456793,73,8878,-1
1678093485.456832,73,8879,-1
1678093485.457504,73,8880,-1
1678093485.457546,73,8881,-1
1678093485.457584,73,8882,-1
1678093485.457621,73,8883,-1
1678093485.457659,73,8884,-1
1678093485.457696,73,8885,-1
1678093485.457733,73,8886,-1
1678093485.45777,73,8887,-1
1678093485.457807,73,8888,-1
1678093485.457844,73,8889,-1
1678093485.457881,73,8890,-1
1678093485.474196,73,8891,-1
1678093485.47425,73,8892,-1
1678093485.474288,73,8893,-1
1678093485.474325,73,8894,-1
1678093485.474362,73,8895,-1
1678093485.4744,73,8896,-1
1678093485.474439,73,8897,-1
1678093485.474477,73,8898,-1
1678093485.474514,73,8899,-1
1678093485.474551,73,8900,-1
1678093485.474588,73,8901,-1
1678093485.474626,73,8902,-1
1678093485.474662,73,8903,-1
1678093485.474699,73,8904,-1
1678093485.475131,73,8905,-1
1678093485.475173,73,8906,-1
1678093485.47521,73,8907,-1
1678093485.475249,73,8908,-1
1678093485.475286,73,8909,-1
1678093485.475323,73,8910,-1
1678093485.47536,73,8911,-1
1678093485.475397,73,8912,-1
1678093485.475434,73,8913,-1
1678093485.475471,73,8914,-1
1678093485.475509,73,8915,-1
1678093485.475546,73,8916,-1
1678093485.475584,73,8917,-1
1678093485.475621,73,8918,-1
1678093485.475939,73,8919,-1
1678093485.475981,73,8920,-1
1678093485.476018,73,8921,-1
1678093485.476056,73,8922,-1
1678093485.491277,73,8923,-1
1678093485.49133,73,8924,-1
1678093485.491368,73,8925,-1
1678093485.491405,73,8926,-1
1678093485.491442,73,8927,-1
1678093485.491479,73,8928,-1
1678093485.491516,73,8929,-1
1678093485.491553,73,8930,-1
1678093485.49159,73,8931,-1
1678093485.491627,73,8932,-1
1678093485.491674,73,8933,-1
1678093485.491711,73,8934,-1
1678093485.491748,73,8935,-1
1678093485.491786,73,8936,-1
1678093485.492224,73,8937,-1
1678093485.492267,73,8938,-1
1678093485.492304,73,8939,-1
1678093485.492341,73,8940,-1
1678093485.492378,73,8941,-1
1678093485.492415,73,8942,-1
1678093485.492453,73,8943,-1
1678093485.49249,73,8944,-1
1678093485.492527,73,8945,-1
1678093485.492564,73,8946,-1
1678093485.492601,73,8947,-1
1678093485.492676,73,8948,-1
1678093485.492714,73,8949,-1
1678093485.492752,73,8950,-1
1678093485.493148,73,8951,-1
1678093485.49319,73,8952,-1
1678093485.493227,73,8953,-1
1678093485.493264,73,8954,-1
1678093485.493301,73,8955,-1
1678093485.493338,73,8956,-1
1678093485.493376,73,8957,-1
1678093485.493412,73,8958,-1
1678093485.493449,73,8959,-1
1678093485.493486,73,8960,-1
1678093485.493523,73,8961,-1
1678093485.49356,73,8962,-1
1678093485.493597,73,8963,-1
1678093485.493634,73,8964,-1
1678093485.494133,73,8965,-1
1678093485.494176,73,8966,-1
1678093485.494213,73,8967,-1
1678093485.49425,73,8968,-1
1678093485.494288,73,8969,-1
1678093485.494326,73,8970,-1
1678093485.494363,73,8971,-1
1678093485.4944,73,8972,-1
1678093485.494438,73,8973,-1
1678093485.494474,73,8974,-1
1678093485.494512,73,8975,-1
1678093485.495088,73,8976,-1
1678093485.49513,73,8977,-1
1678093485.495167,73,8978,-1
1678093485.495205,73,8979,-1
1678093485.495241,73,8980,-1
1678093485.495279,73,8981,-1
1678093485.495316,73,8982,-1
1678093485.495353,73,8983,-1
1678093485.495389,73,8984,-1
1678093485.495426,73,8985,-1
1678093485.495463,73,8986,-1
1678093485.495502,73,8987,-1
1678093485.495539,73,8988,-1
1678093485.495576,73,8989,-1
1678093485.496066,73,8990,-1
1678093485.496107,73,8991,-1
1678093485.496144,73,8992,-1
1678093485.496181,73,8993,-1
1678093485.496218,73,8994,-1
1678093485.511569,73,8995,-1
1678093485.511622,73,8996,-1
1678093485.51166,73,8997,-1
1678093485.511698,73,8998,-1
1678093485.511734,73,8999,-1
1678093485.511772,73,9000,-1
1678093485.511809,73,9001,-1
1678093485.511845,73,9002,-1
1678093485.511882,73,9003,-1
1678093485.511919,73,9004,-1
1678093485.511958,73,9005,-1
1678093485.511995,73,9006,-1
1678093485.512032,73,9007,-1
1678093485.51207,73,9008,-1
1678093485.512466,73,9009,-1
1678093485.512508,73,9010,-1
1678093485.512545,73,9011,-1
1678093485.512582,73,9012,-1
1678093485.512619,73,9013,-1
1678093485.512656,73,9014,-1
1678093485.512693,73,9015,-1
1678093485.512731,73,9016,-1
1678093485.512768,73,9017,-1
1678093485.512805,73,9018,-1
1678093485.512842,73,9019,-1
1678093485.512879,73,9020,-1
1678093485.512916,73,9021,-1
1678093485.512953,73,9022,-1
1678093485.513418,73,9023,-1
1678093485.51346,73,9024,-1
1678093485.513498,73,9025,-1
1678093485.513535,73,9026,-1
1678093485.513572,73,9027,-1
1678093485.513609,73,9028,-1
1678093485.513646,73,9029,-1
1678093485.513683,73,9030,-1
1678093485.51372,73,9031,-1
1678093485.513757,73,9032,-1
1678093485.513794,73,9033,-1
1678093485.528484,73,9034,-1
1678093485.52854,73,9035,-1
1678093485.528579,73,9036,-1
1678093485.528617,73,9037,-1
1678093485.528654,73,9038,-1
1678093485.528692,73,9039,-1
1678093485.528729,73,9040,-1
1678093485.528768,73,9041,-1
1678093485.528805,73,9042,-1
1678093485.528842,73,9043,-1
1678093485.528879,73,9044,-1
1678093485.528916,73,9045,-1
1678093485.528953,73,9046,-1
1678093485.52899,73,9047,-1
1678093485.529298,73,9048,-1
1678093485.52934,73,9049,-1
1678093485.529377,73,9050,-1
1678093485.529414,73,9051,-1
1678093485.529452,73,9052,-1
1678093485.529489,73,9053,-1
1678093485.529526,73,9054,-1
1678093485.53145,73,9055,-1
1678093485.531492,73,9056,-1
1678093485.531529,73,9057,-1
1678093485.531566,73,9058,-1
1678093485.531605,73,9059,-1
1678093485.531642,73,9060,-1
1678093485.531679,73,9061,-1
1678093485.531716,73,9062,-1
1678093485.531753,73,9063,-1
1678093485.53179,73,9064,-1
1678093485.531827,73,9065,-1
1678093485.531864,73,9066,-1
1678093485.531901,73,9067,-1
1678093485.531938,73,9068,-1
1678093485.532456,73,9069,-1
1678093485.532498,73,9070,-1
1678093485.532536,73,9071,-1
1678093485.532573,73,9072,-1
1678093485.532609,73,9073,-1
1678093485.532646,73,9074,-1
1678093485.532684,73,9075,-1
1678093485.53272,73,9076,-1
1678093485.532772,73,9077,-1
1678093485.53281,73,9078,-1
1678093485.532847,73,9079,-1
1678093485.532884,73,9080,-1
1678093485.532921,73,9081,-1
1678093485.532958,73,9082,-1
1678093485.533229,73,9083,-1
1678093485.53327,73,9084,-1
1678093485.533308,73,9085,-1
1678093485.548501,73,9086,-1
1678093485.548558,73,9087,-1
1678093485.548596,73,9088,-1
1678093485.548634,73,9089,-1
1678093485.548707,73,9090,-1
1678093485.548746,73,9091,-1
1678093485.548783,73,9092,-1
1678093485.54882,73,9093,-1
1678093485.548857,73,9094,-1
1678093485.548896,73,9095,-1
1678093485.548933,73,9096,-1
1678093485.548971,73,9097,-1
1678093485.549009,73,9098,-1
1678093485.549046,73,9099,-1
1678093485.549367,73,9100,-1
1678093485.54941,73,9101,-1
1678093485.549448,73,9102,-1
1678093485.549484,73,9103,-1
1678093485.549521,73,9104,-1
1678093485.549558,73,9105,-1
1678093485.549596,73,9106,-1
1678093485.549633,73,9107,-1
1678093485.54967,73,9108,-1
1678093485.549707,73,9109,-1
1678093485.549744,73,9110,-1
1678093485.549781,73,9111,-1
1678093485.549818,73,9112,-1
1678093485.549855,73,9113,-1
1678093485.550313,73,9114,-1
1678093485.550356,73,9115,-1
1678093485.550393,73,9116,-1
1678093485.55043,73,9117,-1
1678093485.55047,73,9118,-1
1678093485.550523,73,9119,-1
1678093485.550576,73,9120,-1
1678093485.550629,73,9121,-1
1678093485.550681,73,9122,-1
1678093485.550734,73,9123,-1
1678093485.550897,73,9124,-1
1678093485.566817,73,9125,-1
1678093485.566888,73,9126,-1
1678093485.566941,73,9127,-1
1678093485.566994,73,9128,-1
1678093485.567047,73,9129,-1
1678093485.567099,73,9130,-1
1678093485.567155,73,9131,-1
1678093485.567212,73,9132,-1
1678093485.567266,73,9133,-1
1678093485.56732,73,9134,-1
1678093485.567373,73,9135,-1
1678093485.567426,73,9136,-1
1678093485.56748,73,9137,-1
1678093485.567533,73,9138,-1
1678093485.567736,73,9139,-1
1678093485.567796,73,9140,-1
1678093485.56785,73,9141,-1
1678093485.567904,73,9142,-1
1678093485.567956,73,9143,-1
1678093485.568009,73,9144,-1
1678093485.568062,73,9145,-1
1678093485.568115,73,9146,-1
1678093485.568167,73,9147,-1
1678093485.568221,73,9148,-1
1678093485.568278,73,9149,-1
1678093485.568361,73,9150,-1
1678093485.568415,73,9151,-1
1678093485.568468,73,9152,-1
1678093485.568836,73,9153,-1
